,source,translation,reference,bleu-score,chrf-score,ter-score,id,qual,error-type
14,"The baby preferred to play with the mobile rather than the xylophone, because the xylophone was difficult for his young mind.","Le bébé préférait jouer avec le mobile plutôt qu' avec le xylophone, car le xylophone était difficile pour son jeune esprit.",Le bébé préférait jouer avec le mobile plutôt qu' avec le xylophone.,49.607196602308285,83.96778638115143,83.33333333333334,894,good,real-world-knowledge
15,"The baby preferred to play with the mobile rather than the xylophone, because the xylophone was difficult for his young mind.","Le bébé préférait jouer avec le mobile plutôt qu' avec le xylophone, car le mobile était difficile pour son jeune esprit.",Le bébé préférait jouer avec le mobile plutôt qu' avec le xylophone.,49.607196602308285,84.76375620715719,83.33333333333334,894,bad,real-world-knowledge
16,Peter was not able to put the duvet in the washing machine because the duvet was too large.,Peter n' a pas pu mettre la couette dans la machine à laver car la couette était trop grande.,Peter n' a pas pu mettre la couette dans la machine à laver.,63.13922341364883,87.7277710770705,53.84615384615385,895,good,real-world-knowledge
17,Peter was not able to put the duvet in the washing machine because the duvet was too large.,Peter n' a pas pu mettre la couette dans la machine à laver car la machine était trop grande.,Peter n' a pas pu mettre la couette dans la machine à laver.,63.13922341364883,87.7277710770705,53.84615384615385,895,bad,real-world-knowledge
18,"He decided to use a fork instead of a spoon with the bowl of food, because the spoon was dirty.","Il a décidé d' utiliser une fourchette au lieu d' une cuillère avec le bol de nourriture, car la cuillère était sale.",Il a décidé d' utiliser une fourchette au lieu d' une cuillère avec le bol de nourriture.,69.78429290017017,92.97239283676953,35.294117647058826,896,good,real-world-knowledge
19,"He decided to use a fork instead of a spoon with the bowl of food, because the spoon was dirty.","Il a décidé d' utiliser une fourchette au lieu d' une cuillère avec le bol de nourriture, car la fourchette était sale.",Il a décidé d' utiliser une fourchette au lieu d' une cuillère avec le bol de nourriture.,69.78429290017017,92.47974112487279,35.294117647058826,896,bad,real-world-knowledge
20,Isabel 's laptop would not fit in the container she wanted to use because the container was too small.,L' ordinateur portable d' Isabel ne rentrerait pas dans le conteneur qu' elle voulait utiliser car le conteneur était trop petit.,L' ordinateur portable d' Isabel ne rentrerait pas dans le conteneur qu' elle voulait utiliser.,66.79389370841879,92.34199040740559,46.666666666666664,897,good,real-world-knowledge
21,Isabel 's laptop would not fit in the container she wanted to use because the container was too small.,L' ordinateur portable d' Isabel ne rentrerait pas dans le conteneur qu' elle voulait utiliser car l' portable était trop petit.,L' ordinateur portable d' Isabel ne rentrerait pas dans le conteneur qu' elle voulait utiliser.,66.79389370841879,92.56215172485201,46.666666666666664,897,bad,real-world-knowledge
22,Liz owned an iPad instead of a Chromebook because she thought the Chromebook had worse software and was harder to use.,Liz possédait un iPad au lieu d' un Chromebook car elle pensait que le chromebook avait un logiciel pire et était plus difficile à utiliser.,Liz possédait un iPad au lieu d' un Chromebook.,31.107972814824386,68.69002057064574,188.88888888888889,898,good,real-world-knowledge
23,Liz owned an iPad instead of a Chromebook because she thought the Chromebook had worse software and was harder to use.,Liz possédait un iPad au lieu d' un Chromebook car elle pensait que l' ipad avait un logiciel pire et était plus difficile à utiliser.,Liz possédait un iPad au lieu d' un Chromebook.,31.107972814824386,70.31544675551707,188.88888888888889,898,bad,real-world-knowledge
24,"By my judgment, you should get the dictionary instead of the atlas because the atlas is less useful.","À mon avis, vous devriez obtenir le dictionnaire au lieu de l' atlas parce que l' atlas est moins utile.","À mon avis, vous devriez obtenir le dictionnaire au lieu de l' atlas.",61.8793499305134,89.27768648058556,61.53846153846154,899,good,real-world-knowledge
25,"By my judgment, you should get the dictionary instead of the atlas because the atlas is less useful.","À mon avis, vous devriez obtenir le dictionnaire au lieu de l' atlas parce que le dictionnaire est moins utile.","À mon avis, vous devriez obtenir le dictionnaire au lieu de l' atlas.",61.8793499305134,87.24496069087941,61.53846153846154,899,bad,real-world-knowledge
26,I chose the lotion instead of the cream for my skin because the cream smelled worse.,J' ai choisi la lotion au lieu de la crème pour ma peau car la crème sentait pire.,J' ai choisi la lotion au lieu de la crème pour ma peau.,66.76160043354595,88.95470528906054,46.15384615384615,900,good,real-world-knowledge
27,I chose the lotion instead of the cream for my skin because the cream smelled worse.,J' ai choisi la lotion au lieu de la crème pour ma peau car la lotion sentait pire.,J' ai choisi la lotion au lieu de la crème pour ma peau.,66.76160043354595,88.56695460952486,46.15384615384615,900,bad,real-world-knowledge
28,"John wanted to travel to travel to Australia by ship but he had little time, so he used the train because the ship is slower.","John voulait voyager pour se rendre en Australie par bateau mais il avait peu de temps, alors il a utilisé le train parce que le bateau est plus lent.","John voulait voyager pour se rendre en Australie par bateau mais il avait peu de temps, alors il a utilisé le train.",73.61410881038141,93.62703084130005,36.36363636363637,901,good,real-world-knowledge
29,"John wanted to travel to travel to Australia by ship but he had little time, so he used the train because the ship is slower.","John voulait voyager pour se rendre en Australie par bateau mais il avait peu de temps, alors il a utilisé le train parce que le train est plus lent.","John voulait voyager pour se rendre en Australie par bateau mais il avait peu de temps, alors il a utilisé le train.",73.61410881038141,93.81872061885082,36.36363636363637,901,bad,real-world-knowledge
30,The denture will not fit in the mouth the because the mouth is too slender.,La prothèse ne rentre pas dans la bouche car la bouche est trop mince.,La prothèse ne rentre pas dans la bouche.,49.00941039306948,85.33724041618183,87.5,902,good,real-world-knowledge
31,The denture will not fit in the mouth the because the mouth is too slender.,La prothèse ne rentre pas dans la bouche car la prothèse est trop mince.,La prothèse ne rentre pas dans la bouche.,49.00941039306948,84.4019568987226,87.5,902,bad,real-world-knowledge
32,The giant hamburger was placed into the microwave on the counter because the microwave was hot.,Le hamburger géant a été placé dans le micro-ondes sur le comptoir car le micro-ondes était chaud.,Le hamburger géant a été placé dans le micro-ondes sur le comptoir.,64.70107100770988,89.70313950514173,50.0,903,good,real-world-knowledge
33,The giant hamburger was placed into the microwave on the counter because the microwave was hot.,Le hamburger géant a été placé dans le micro-ondes sur le comptoir car le hamburger était chaud.,Le hamburger géant a été placé dans le micro-ondes sur le comptoir.,64.70107100770988,90.31876426682626,50.0,903,bad,real-world-knowledge
34,"The mascara that we bought at the local supermarket was cheaper than the concealer, because the concealer was from a good brand.","Le mascara que nous avons acheté au supermarché local était moins cher que le correcteur, car le correcteur était d' une bonne marque.",Le mascara que nous avons acheté au supermarché local était moins cher que le correcteur.,58.24621545691199,89.68545201718531,60.0,904,good,real-world-knowledge
35,"The mascara that we bought at the local supermarket was cheaper than the concealer, because the concealer was from a good brand.","Le mascara que nous avons acheté au supermarché local était moins cher que le correcteur, car le mascara était d' une bonne marque.",Le mascara que nous avons acheté au supermarché local était moins cher que le correcteur.,58.24621545691199,90.36412567354519,60.0,904,bad,real-world-knowledge
36,Rebecca was fine with the coffee but sensitive to the juice because the coffee was good tasting.,Rebecca était bien avec le café mais sensible au jus parce que le café était bon goût.,Rebecca était bien avec le café mais sensible au jus.,52.41705759002534,87.04925810811494,80.0,905,good,real-world-knowledge
37,Rebecca was fine with the coffee but sensitive to the juice because the coffee was good tasting.,Rebecca était bien avec le café mais sensible au jus parce que le jus était bon goût.,Rebecca était bien avec le café mais sensible au jus.,52.41705759002534,87.42377324153094,80.0,905,bad,real-world-knowledge
38,"I tried to pour the jug of water into the bottle, but it wouldn't fit because the water was too much.","J' ai essayé de verser la cruche d' eau dans la bouteille, mais elle ne rentre pas parce que l' eau était trop.","J' ai essayé de verser la cruche d' eau dans la bouteille, mais elle ne rentre pas.",71.08500514766946,92.39195244473521,41.17647058823529,906,good,real-world-knowledge
39,"I tried to pour the jug of water into the bottle, but it wouldn't fit because the water was too much.","J' ai essayé de verser la cruche d' eau dans la bouteille, mais elle ne rentre pas parce que la bouteille était trop.","J' ai essayé de verser la cruche d' eau dans la bouteille, mais elle ne rentre pas.",71.08500514766946,90.80999174406546,41.17647058823529,906,bad,real-world-knowledge
40,"He framed his diploma with wood instead of metal, because he felt the wood was more prestigious.","Il a encadré son diplôme avec du bois plutôt que du métal, car il estimait que le bois était plus prestigieux.",Il a encadré son diplôme avec du bois plutôt que du métal.,49.607196602308285,82.20843486278372,83.33333333333334,907,good,real-world-knowledge
41,"He framed his diploma with wood instead of metal, because he felt the wood was more prestigious.","Il a encadré son diplôme avec du bois plutôt que du métal, car il estimait que le métal était plus prestigieux.",Il a encadré son diplôme avec du bois plutôt que du métal.,49.607196602308285,81.89994275083346,83.33333333333334,907,bad,real-world-knowledge
42,"The project that I took on this year was better than my job last year, because the project was easier.","Le projet que j' ai entrepris cette année était meilleur que mon travail de l' année dernière, car le projet était plus facile.",Le projet que j' ai entrepris cette année était meilleur que mon travail de l' année dernière.,66.80785126715952,92.48819937046186,41.17647058823529,908,good,real-world-knowledge
43,"The project that I took on this year was better than my job last year, because the project was easier.","Le projet que j' ai entrepris cette année était meilleur que mon travail de l' année dernière, car le travail était plus facile.",Le projet que j' ai entrepris cette année était meilleur que mon travail de l' année dernière.,66.80785126715952,92.26008391416343,41.17647058823529,908,bad,real-world-knowledge
44,The woman looked for a different vase for the bouquet because the bouquet was too large.,La femme a cherché un vase différent pour le bouquet car le bouquet était trop grand.,La femme a cherché un vase différent pour le bouquet.,55.81600587827485,87.04925810811494,70.0,909,good,real-world-knowledge
45,The woman looked for a different vase for the bouquet because the bouquet was too large.,La femme a cherché un vase différent pour le bouquet car le vase était trop grand.,La femme a cherché un vase différent pour le bouquet.,55.81600587827485,88.18257841524752,70.0,909,bad,real-world-knowledge
46,The woman moved her chair from the deck to the patio because the deck was too exposed.,La femme a déplacé sa chaise du pont au patio parce que le pont était trop exposé.,La femme a déplacé sa chaise du pont au patio.,52.41705759002534,83.49486596706998,80.0,910,good,real-world-knowledge
47,The woman moved her chair from the deck to the patio because the deck was too exposed.,La femme a déplacé sa chaise du pont au patio parce que le patio était trop exposé.,La femme a déplacé sa chaise du pont au patio.,52.41705759002534,83.08247452766868,80.0,910,bad,real-world-knowledge
48,The new paint won't fit in the box because the paint is too tall.,La nouvelle peinture ne rentre pas dans la boîte car la peinture est trop haute.,La nouvelle peinture ne rentre pas dans la boîte.,52.664038784792666,87.30258368992601,77.77777777777779,911,good,real-world-knowledge
49,The new paint won't fit in the box because the paint is too tall.,La nouvelle peinture ne rentre pas dans la boîte car la boîte est trop haute.,La nouvelle peinture ne rentre pas dans la boîte.,52.664038784792666,88.52377611665442,77.77777777777779,911,bad,real-world-knowledge
50,"After watching the movie, Claire was emotionally happier than when she read the book because the book is more depressing.","Après avoir regardé le film, Claire était plus heureuse émotionnellement que lorsqu' elle a lu le livre car le livre est plus déprimant.","Après avoir regardé le film, Claire était plus heureuse émotionnellement que lorsqu' elle a lu le livre.",71.08500514766946,93.34105639426411,41.17647058823529,912,good,real-world-knowledge
51,"After watching the movie, Claire was emotionally happier than when she read the book because the book is more depressing.","Après avoir regardé le film, Claire était plus heureuse émotionnellement que lorsqu' elle a lu le livre car le film est plus déprimant.","Après avoir regardé le film, Claire était plus heureuse émotionnellement que lorsqu' elle a lu le livre.",71.08500514766946,93.5473685727238,41.17647058823529,912,bad,real-world-knowledge
52,"My mom went to do the program and not the certificate, because the certificate was harder.","Ma mère est allée suivre le programme et non le certificat, car le certificat était plus difficile.",Ma mère est allée suivre le programme et non le certificat.,55.20516129306314,85.65386327422576,63.63636363636363,913,good,real-world-knowledge
53,"My mom went to do the program and not the certificate, because the certificate was harder.","Ma mère est allée suivre le programme et non le certificat, car le programme était plus difficile.",Ma mère est allée suivre le programme et non le certificat.,55.20516129306314,85.9765314888245,63.63636363636363,913,bad,real-world-knowledge
54,"It took much bigger effort for Michael to cut a pumpkin than an eggplant, because the eggplant is soft.","Il a fallu beaucoup plus d' efforts à Michael pour couper une citrouille qu' une aubergine, car l' aubergine est molle.",Il a fallu beaucoup plus d' efforts à Michael pour couper une citrouille qu' une aubergine.,68.36013949954278,93.24297068565141,37.5,914,good,real-world-knowledge
55,"It took much bigger effort for Michael to cut a pumpkin than an eggplant, because the eggplant is soft.","Il a fallu beaucoup plus d' efforts à Michael pour couper une citrouille qu' une aubergine, car la citrouille est molle.",Il a fallu beaucoup plus d' efforts à Michael pour couper une citrouille qu' une aubergine.,68.36013949954278,93.0047628682279,37.5,914,bad,real-world-knowledge
56,The flower placed on the window had started to block the sun ray because the flower is big.,La fleur posée sur la fenêtre avait commencé à bloquer le rayon de soleil car la fleur est grande.,La fleur posée sur la fenêtre avait commencé à bloquer le rayon de soleil.,68.59238121837059,92.54764040080124,42.857142857142854,915,good,real-world-knowledge
57,The flower placed on the window had started to block the sun ray because the flower is big.,La fleur posée sur la fenêtre avait commencé à bloquer le rayon de soleil car la fenêtre est grande.,La fleur posée sur la fenêtre avait commencé à bloquer le rayon de soleil.,68.59238121837059,91.95704269473734,42.857142857142854,915,bad,real-world-knowledge
58,The documentary movie put Dorothy in a better mood than the dramatic film because the documentary movie was produced well.,Le film documentaire a mis Dorothy de meilleure humeur que le film dramatique parce que le documentaire a été bien produit.,Le film documentaire a mis Dorothy de meilleure humeur que le film dramatique.,56.959884327614766,88.37428047949217,69.23076923076923,916,good,real-world-knowledge
59,The documentary movie put Dorothy in a better mood than the dramatic film because the documentary movie was produced well.,Le film documentaire a mis Dorothy de meilleure humeur que le film dramatique parce que le dramatique a été bien produit.,Le film documentaire a mis Dorothy de meilleure humeur que le film dramatique.,56.959884327614766,88.87576897756733,69.23076923076923,916,bad,real-world-knowledge
60,The stain in the bucket could not be cleaned with the brush because the stain is tough.,La tache dans le seau n' a pas pu être nettoyée avec la brosse car la tache est tenace.,La tache dans le seau n' a pas pu être nettoyée avec la brosse.,68.59238121837059,91.26019243748725,42.857142857142854,917,good,real-world-knowledge
61,The stain in the bucket could not be cleaned with the brush because the stain is tough.,La tache dans le seau n' a pas pu être nettoyée avec la brosse car la brosse est tenace.,La tache dans le seau n' a pas pu être nettoyée avec la brosse.,68.59238121837059,90.90568090005013,42.857142857142854,917,bad,real-world-knowledge
62,Bobby had to use his pen to finish the exam rather than the pencil because the pen was full of ink.,Bobby a dû utiliser son stylo pour terminer l' examen plutôt que le crayon car le stylo était plein d' encre.,Bobby a dû utiliser son stylo pour terminer l' examen plutôt que le crayon.,61.8793499305134,90.38054381909195,57.14285714285714,918,good,real-world-knowledge
63,Bobby had to use his pen to finish the exam rather than the pencil because the pen was full of ink.,Bobby a dû utiliser son stylo pour terminer l' examen plutôt que le crayon car le crayon était plein d' encre.,Bobby a dû utiliser son stylo pour terminer l' examen plutôt que le crayon.,61.8793499305134,90.10281575287871,57.14285714285714,918,bad,real-world-knowledge
64,The bag ripped when the boy placed a toy in it because the bag was too flimsy.,Le sac s' est déchiré lorsque le garçon y a placé un jouet parce que le sac était trop fragile.,Le sac s' est déchiré lorsque le garçon y a placé un jouet.,59.89032124636783,86.78530095994736,61.53846153846154,919,good,real-world-knowledge
65,The bag ripped when the boy placed a toy in it because the bag was too flimsy.,Le sac s' est déchiré lorsque le garçon y a placé un jouet parce que le jouet était trop fragile.,Le sac s' est déchiré lorsque le garçon y a placé un jouet.,59.89032124636783,86.10045846603035,61.53846153846154,919,bad,real-world-knowledge
66,"The procedure was more dangerous than the surgery, because the surgery would be very short.","La procédure était plus dangereuse que la chirurgie, car la chirurgie serait très courte.",La procédure était plus dangereuse que la chirurgie.,45.60839545351941,85.86014446861756,87.5,920,good,real-world-knowledge
67,"The procedure was more dangerous than the surgery, because the surgery would be very short.","La procédure était plus dangereuse que la chirurgie, car la procédure serait très courte.",La procédure était plus dangereuse que la chirurgie.,45.60839545351941,85.86014446861756,87.5,920,bad,real-world-knowledge
68,"He kicked the ball towards the hoop, but he missed it, because the ball stopped.","Il a lancé le ballon vers le cerceau, mais il l' a raté, car le ballon s' est arrêté.","Il a lancé le ballon vers le cerceau, mais il l' a raté.",61.8793499305134,88.89038524780703,53.84615384615385,921,good,real-world-knowledge
69,"He kicked the ball towards the hoop, but he missed it, because the ball stopped.","Il a lancé le ballon vers le cerceau, mais il l' a raté, car le cerceau s' est arrêté.","Il a lancé le ballon vers le cerceau, mais il l' a raté.",61.8793499305134,88.50634657254707,53.84615384615385,921,bad,real-world-knowledge
70,"I didn't like the cost of the game compared to the price of the model, because the model was so cheap.","Je n' aimais pas le coût du jeu par rapport au prix du modèle, car le modèle était si bon marché.",Je n' aimais pas le coût du jeu par rapport au prix du modèle.,58.99323115480385,87.6271005108323,57.14285714285714,922,good,real-world-knowledge
71,"I didn't like the cost of the game compared to the price of the model, because the model was so cheap.","Je n' aimais pas le coût du jeu par rapport au prix du modèle, car le jeu était si bon marché.",Je n' aimais pas le coût du jeu par rapport au prix du modèle.,58.99323115480385,88.64827356165125,57.14285714285714,922,bad,real-world-knowledge
72,The new paint won't fit in the box because the box is too short.,La nouvelle peinture ne rentre pas dans la boîte car la boîte est trop courte.,La nouvelle peinture ne rentre pas dans la boîte.,52.664038784792666,88.11292346535156,77.77777777777779,923,good,real-world-knowledge
73,The new paint won't fit in the box because the box is too short.,La nouvelle peinture ne rentre pas dans la boîte car la peinture est trop courte.,La nouvelle peinture ne rentre pas dans la boîte.,52.664038784792666,86.90299132816233,77.77777777777779,923,bad,real-world-knowledge
74,James was panting more heavily when he jogged on the street compared to when he jogged on the lawn because the street is longer.,James haletait plus fortement quand il faisait du jogging dans la rue que quand il faisait du jogging sur la pelouse parce que la rue est plus longue.,James haletait plus fortement quand il faisait du jogging dans la rue que quand il faisait du jogging sur la pelouse.,71.67973817266792,94.10755066079228,38.095238095238095,924,good,real-world-knowledge
75,James was panting more heavily when he jogged on the street compared to when he jogged on the lawn because the street is longer.,James haletait plus fortement quand il faisait du jogging dans la rue que quand il faisait du jogging sur la pelouse parce que la pelouse est plus longue.,James haletait plus fortement quand il faisait du jogging dans la rue que quand il faisait du jogging sur la pelouse.,71.67973817266792,93.35835530540734,38.095238095238095,924,bad,real-world-knowledge
76,The new humidifier would not fit in the trunk because the humidifier is too huge.,Le nouvel humidificateur ne rentrerait pas dans le coffre car l' humidificateur est trop gros.,Le nouvel humidificateur ne rentrerait pas dans le coffre.,52.664038784792666,87.20365032201512,77.77777777777779,925,good,real-world-knowledge
77,The new humidifier would not fit in the trunk because the humidifier is too huge.,Le nouvel humidificateur ne rentrerait pas dans le coffre car le coffre est trop gros.,Le nouvel humidificateur ne rentrerait pas dans le coffre.,52.664038784792666,89.89276067303187,77.77777777777779,925,bad,real-world-knowledge
78,"The sunburn was avoided better with lotion than with oil, because the lotion had increased SPF.","Le coup de soleil était mieux évité avec une lotion qu' avec de l' huile, car la lotion avait un FPS accru.",Le coup de soleil était mieux évité avec une lotion qu' avec de l' huile.,60.84121675336109,89.91336322444131,53.333333333333336,926,good,real-world-knowledge
79,"The sunburn was avoided better with lotion than with oil, because the lotion had increased SPF.","Le coup de soleil était mieux évité avec une lotion qu' avec de l' huile, car l' huile avait un FPS accru.",Le coup de soleil était mieux évité avec une lotion qu' avec de l' huile.,60.84121675336109,90.2048867183152,53.333333333333336,926,bad,real-world-knowledge
80,"To make things less awkward between them, Kevin bought his wife a daisy, even though she preferred a tulip, because the daisy was easier for him to acquire.","Pour rendre les choses moins gênantes entre eux, Kevin a acheté à sa femme une marguerite, même si elle préférait une tulipe, car la marguerite lui était plus facile à acquérir.","Pour rendre les choses moins gênantes entre eux, Kevin a acheté à sa femme une marguerite, même si elle préférait une tulipe.",67.80703199882191,91.42701657548781,45.45454545454545,927,good,real-world-knowledge
81,"To make things less awkward between them, Kevin bought his wife a daisy, even though she preferred a tulip, because the daisy was easier for him to acquire.","Pour rendre les choses moins gênantes entre eux, Kevin a acheté à sa femme une marguerite, même si elle préférait une tulipe, car la tulipe lui était plus facile à acquérir.","Pour rendre les choses moins gênantes entre eux, Kevin a acheté à sa femme une marguerite, même si elle préférait une tulipe.",67.80703199882191,92.09625881413768,45.45454545454545,927,bad,real-world-knowledge
82,James finger could not enter his nose when it itched because the finger is very big.,Le doigt de James ne pouvait pas entrer dans son nez lorsqu' il le démangeait car le doigt est très gros.,Le doigt de James ne pouvait pas entrer dans son nez lorsqu' il le démangeait.,66.79389370841879,92.32513298595832,46.666666666666664,928,good,real-world-knowledge
83,James finger could not enter his nose when it itched because the finger is very big.,Le doigt de James ne pouvait pas entrer dans son nez lorsqu' il le démangeait car le nez est très gros.,Le doigt de James ne pouvait pas entrer dans son nez lorsqu' il le démangeait.,66.79389370841879,92.89084322202271,46.666666666666664,928,bad,real-world-knowledge
84,"He quickly solved the puzzle, but was unable to complete the maze, because the puzzle was simple.","Il a rapidement résolu le puzzle, mais n' a pas été en mesure de terminer le labyrinthe, car le puzzle était simple.","Il a rapidement résolu le puzzle, mais n' a pas été en mesure de terminer le labyrinthe.",71.08500514766946,92.87731808025973,35.294117647058826,929,good,real-world-knowledge
85,"He quickly solved the puzzle, but was unable to complete the maze, because the puzzle was simple.","Il a rapidement résolu le puzzle, mais n' a pas été en mesure de terminer le labyrinthe, car le labyrinthe était simple.","Il a rapidement résolu le puzzle, mais n' a pas été en mesure de terminer le labyrinthe.",71.08500514766946,91.88514289744766,35.294117647058826,929,bad,real-world-knowledge
86,The date at the diner went better than the date at the restaurant because the restaurant was dirtier.,La date au dîner s' est mieux passée que la date au restaurant car le restaurant était plus sale.,La date au dîner s' est mieux passée que la date au restaurant.,63.13922341364883,88.0856432439193,53.84615384615385,930,good,real-world-knowledge
87,The date at the diner went better than the date at the restaurant because the restaurant was dirtier.,La date au dîner s' est mieux passée que la date au restaurant car le dîner était plus sale.,La date au dîner s' est mieux passée que la date au restaurant.,63.13922341364883,89.74497379350417,53.84615384615385,930,bad,real-world-knowledge
88,"I enjoyed the park a lot better than the old run down zoo, because the zoo had less things to do.","J' ai beaucoup mieux aimé le parc que l' ancien zoo délabré, car le zoo avait moins de choses à faire.",J' ai beaucoup mieux aimé le parc que l' ancien zoo délabré.,49.607196602308285,85.9765314888245,83.33333333333334,931,good,real-world-knowledge
89,"I enjoyed the park a lot better than the old run down zoo, because the zoo had less things to do.","J' ai beaucoup mieux aimé le parc que l' ancien zoo délabré, car le parc avait moins de choses à faire.",J' ai beaucoup mieux aimé le parc que l' ancien zoo délabré.,49.607196602308285,85.65386327422576,83.33333333333334,931,bad,real-world-knowledge
90,I got a worse sunburn sitting under the umbrella than when I sat under the tree because the tree offered more shade.,J' ai eu un pire coup de soleil assis sous le parapluie que lorsque je me suis assis sous l' arbre parce que l' arbre offrait plus d' ombre.,J' ai eu un pire coup de soleil assis sous le parapluie que lorsque je me suis assis sous l' arbre.,69.1607084931711,91.64417845096544,42.857142857142854,932,good,real-world-knowledge
91,I got a worse sunburn sitting under the umbrella than when I sat under the tree because the tree offered more shade.,J' ai eu un pire coup de soleil assis sous le parapluie que lorsque je me suis assis sous l' arbre parce que le parapluie offrait plus d' ombre.,J' ai eu un pire coup de soleil assis sous le parapluie que lorsque je me suis assis sous l' arbre.,69.1607084931711,90.7702514406228,42.857142857142854,932,bad,real-world-knowledge
92,John told his parent he can go to college from home but had to take a cab to the church because the college is close.,"John a dit à ses parents qu' il pouvait aller à l' université depuis la maison, mais qu' il devait prendre un taxi pour aller à l' église parce que l' université était proche.","John a dit à ses parents qu' il pouvait aller à l' université depuis la maison, mais qu' il devait prendre un taxi pour aller à l' église.",80.36431532733101,94.00721291723542,25.0,933,good,real-world-knowledge
93,John told his parent he can go to college from home but had to take a cab to the church because the college is close.,"John a dit à ses parents qu' il pouvait aller à l' université depuis la maison, mais qu' il devait prendre un taxi pour aller à l' église parce que l' église était proche.","John a dit à ses parents qu' il pouvait aller à l' université depuis la maison, mais qu' il devait prendre un taxi pour aller à l' église.",80.36431532733101,94.6675510622631,25.0,933,bad,real-world-knowledge
