,source,translation,reference,bleu-score,chrf-score,ter-score,bert-score,bleurt-score,comet-score,id,label,error-type
22,But I said that I definitely wanted the pink one.,"Aber ich sagte, ich wollte unbedingt das Pink eins.","Aber ich sagte ihr, dass ich ganz bestimmt den rosafarbenen wollte.",14.375752314440929,34.24350243286565,72.72727272727273,0.911746859550476,0.6464661359786987,0.833536684513092,19846,correct,punctuation
23,But I said that I definitely wanted the pink one.,Aber ich sagte ich wollte unbedingt das Pink eins,"Aber ich sagte ihr, dass ich ganz bestimmt den rosafarbenen wollte.",12.929367642051732,35.21302812014421,63.63636363636363,0.8461837768554688,0.4514039754867553,0.8364728689193726,19846,incorrect,punctuation
24,And she reminded me that my favorite color was blue.,"Und Sie erinnerte mich daran, dass meine Lieblingsfarbe blau war.","Und sie erinnerte mich daran, dass meine Lieblingsfarbe blau sei.",64.84115071397645,87.13664324467135,10.0,0.9885402321815492,0.910965621471405,0.9638577103614808,19847,correct,punctuation
25,And she reminded me that my favorite color was blue.,Und Sie erinnerte mich daran dass meine Lieblingsfarbe blau war,"Und sie erinnerte mich daran, dass meine Lieblingsfarbe blau sei.",32.16094349518416,80.79150094480467,20.0,0.9532907605171204,0.8692204356193542,0.948756992816925,19847,incorrect,punctuation
26,"The fact that my favorite color now is blue, but I'm still gay -- -- is evidence of both my mother's influence and its limits.","Die Tatsache, dass meine Lieblingsfarbe jetzt blau ist, aber ich bin immer noch schwul - ist ein Beweis für den Einfluss meiner Mutter und ihre Grenzen.","Die Tatsache, dass meine jetzige Lieblingsfarbe blau ist, aber ich immer noch schwul bin – – zeigt sowohl den Einfluss meiner Mutter, als auch dessen Grenzen.",37.70865167769579,67.64862540322312,46.15384615384615,0.95199716091156,0.7699787020683289,0.9034205675125122,19848,correct,punctuation
27,"The fact that my favorite color now is blue, but I'm still gay -- -- is evidence of both my mother's influence and its limits.",Die Tatsache dass meine Lieblingsfarbe jetzt blau ist aber ich bin immer noch schwul ist ein Beweis für den Einfluss meiner Mutter und ihre Grenzen,"Die Tatsache, dass meine jetzige Lieblingsfarbe blau ist, aber ich immer noch schwul bin – – zeigt sowohl den Einfluss meiner Mutter, als auch dessen Grenzen.",16.376637243143303,61.80679344319301,53.84615384615385,0.9214970469474792,0.7154520153999329,0.9002074003219604,19848,incorrect,punctuation
28,"""When I was little, my mother used to say, """"The love you have for your children is like no other feeling in the world.""","""Als ich wenig war, hat meine Mutter früher gesagt: """"Die Liebe, die du für deine Kinder hast, ist wie kein anderes Gefühl auf der Welt.""","""Als ich klein war, sagte meine Mutter immer: """"Die Liebe, die du für deine Kinder empfindest, ist einzigartig.""",39.88246845380016,56.59216883545548,66.66666666666666,0.9411912560462952,0.5842390656471252,0.8030219674110413,19849,correct,punctuation
29,"""When I was little, my mother used to say, """"The love you have for your children is like no other feeling in the world.""","Als ich wenig war, hat meine Mutter früher gesagt: Die Liebe, die du für deine Kinder hast, ist wie kein anderes Gefühl auf der Welt.","""Als ich klein war, sagte meine Mutter immer: """"Die Liebe, die du für deine Kinder empfindest, ist einzigartig.""",30.827361071796773,52.694080932689225,77.77777777777779,0.9137094020843506,0.5859811902046204,0.7644179463386536,19849,incorrect,punctuation
30,"""And until you have children, you don't know what it's like. """"""","""Und bis du Kinder hast, weißt du nicht, wie es ist. """"""","""Und bevor du nicht selbst Kinder hast, wirst du nicht verstehen, was ich meine. """"""",20.901385774946988,36.34430364310897,60.0,0.930878758430481,0.7036407589912415,0.818429172039032,19850,correct,punctuation
31,"""And until you have children, you don't know what it's like. """"""","Und bis du Kinder hast, weißt du nicht, wie es ist.","""Und bevor du nicht selbst Kinder hast, wirst du nicht verstehen, was ich meine. """"""",9.338451581514656,33.091649291264915,73.33333333333333,0.9016312956809998,0.6826748847961426,0.7172068953514099,19850,incorrect,punctuation
32,"And when I was little, I took it as the greatest compliment in the world that she would say that about parenting my brother and me.","Und als ich wenig war, nahm ich es als das größte Kompliment der Welt, dass sie das über die Elternschaft meines Bruders und mich sagen würde.","Als Kind nahm ich das als das größte Kompliment, dass sie so ihre Mutterrolle für mich und meinen Bruder beschreiben würde.",15.070010234605377,51.61308780230121,80.95238095238095,0.9192564487457277,0.6065719723701477,0.770671546459198,19851,correct,punctuation
33,"And when I was little, I took it as the greatest compliment in the world that she would say that about parenting my brother and me.",Und als ich wenig war nahm ich es als das größte Kompliment der Welt dass sie das über die Elternschaft meines Bruders und mich sagen würde.,"Als Kind nahm ich das als das größte Kompliment, dass sie so ihre Mutterrolle für mich und meinen Bruder beschreiben würde.",13.872638167626056,50.02640522382381,80.95238095238095,0.9181076288223268,0.6067799925804138,0.7718668580055237,19851,incorrect,punctuation
34,"And when I was an adolescent, I thought that I'm gay, and so I probably can't have a family.","Und als ich ein Jugendlicher war, dachte ich, dass ich schwul bin, und deshalb kann ich wahrscheinlich keine Familie haben.","Als Teenager dachte ich, dass ich schwul sei und somit wahrscheinlich keine Familie haben würde.",30.83012995502152,63.961188107666445,73.33333333333333,0.9244450330734252,0.8062534928321838,0.8844874501228333,19852,correct,punctuation
35,"And when I was an adolescent, I thought that I'm gay, and so I probably can't have a family.",Und als ich ein Jugendlicher war dachte ich dass ich schwul bin und deshalb kann ich wahrscheinlich keine Familie haben.,"Als Teenager dachte ich, dass ich schwul sei und somit wahrscheinlich keine Familie haben würde.",19.26847964060869,61.18177734742901,80.0,0.929317593574524,0.7916421890258789,0.8821476101875305,19852,incorrect,punctuation
36,"And when she said it, it made me anxious.","Und um sei sie das, machte mich verunsichert.","Und es verunsicherte mich, wenn sie es sagte.",6.27465531099474,44.23096169226199,87.5,0.9064540863037108,0.3646966814994812,0.4541296064853668,19853,correct,punctuation
37,"And when she said it, it made me anxious.",Und um sei sie das machte mich verunsichert,"Und es verunsicherte mich, wenn sie es sagte.",5.660233915657916,43.840147908459,87.5,0.878661036491394,0.3214685022830963,0.5103960037231445,19853,incorrect,punctuation
38,"And after I came out of the closet, when she continued to say it, it made me furious.","Und nachdem ich kam aus dem Schrank, wenn Sie fuhr Fort zu sagen, es machte mich wütend.","Und nachdem ich mein Coming-out hatte, und sie fortfuhr, es zu sagen, machte es mich wütend.",18.14330412766593,46.96472339699192,50.0,0.9267902970314026,0.3323732614517212,0.4902376532554626,19854,correct,punctuation
39,"And after I came out of the closet, when she continued to say it, it made me furious.",Und nachdem ich kam aus dem Schrank wenn Sie fuhr Fort zu sagen es machte mich wütend,"Und nachdem ich mein Coming-out hatte, und sie fortfuhr, es zu sagen, machte es mich wütend.",11.168140627821575,43.930854687823526,62.5,0.9219748377799988,0.2880100011825561,0.4760445654392242,19854,incorrect,punctuation
40,"""I said, """"I'm gay. That's not the direction that I'm headed in.""","""Ich sagte: """"Ich bin schwul, das ist nicht die Richtung, in der ich bin.""","""Ich sagte: """"Ich bin schwul. Das ist nicht der Weg, auf dem ich mich befinde.""",42.26640079441619,58.491990240593175,46.66666666666666,0.9680949449539183,0.716600239276886,0.8737987875938416,19855,correct,punctuation
41,"""I said, """"I'm gay. That's not the direction that I'm headed in.""","Ich sagte: Ich bin schwul, das ist nicht die Richtung, in der ich bin.","""Ich sagte: """"Ich bin schwul. Das ist nicht der Weg, auf dem ich mich befinde.""",12.80611181410035,49.60877025867622,60.0,0.9503488540649414,0.6781355738639832,0.8171342611312866,19855,incorrect,punctuation
42,"""And I want you to stop saying that. """"""","""Und ich möchte, dass Sie aufhören, das zu sagen """".""","""Und ich möchte, dass du aufhörst, das zu sagen. """"""",52.664038784792666,69.49017057619778,40.0,0.9581081867218018,0.7627350687980652,0.930669605731964,19856,correct,punctuation
43,"""And I want you to stop saying that. """"""","Und ich möchte, dass Sie aufhören, das zu sagen.","""Und ich möchte, dass du aufhörst, das zu sagen. """"""",45.431426111413,68.49772427649506,40.0,0.9341808557510376,0.7822590470314026,0.8780708909034729,19856,incorrect,punctuation
44,"About 20 years ago, I was asked by my editors at The New York Times Magazine to write a piece about deaf culture.","Vor etwa 20 Jahren wurde ich von meinen Redakteuren im The New York Times Magazine gebeten, ein Stück über taube Kultur zu schreiben.","Vor etwa 20 Jahren bat mich meine Redaktion bei der New York Times, einen Artikel über die Gehörlosenkultur zu schreiben.",18.239350853723664,52.009366243885104,70.0,0.9203993082046508,0.7440681457519531,0.8763607144355774,19857,correct,punctuation
45,"About 20 years ago, I was asked by my editors at The New York Times Magazine to write a piece about deaf culture.",Vor etwa 20 Jahren wurde ich von meinen Redakteuren im The New York Times Magazine gebeten ein Stück über taube Kultur zu schreiben,"Vor etwa 20 Jahren bat mich meine Redaktion bei der New York Times, einen Artikel über die Gehörlosenkultur zu schreiben.",17.059573701616802,50.56868949329181,75.0,0.9004453420639038,0.7405983805656433,0.8829540610313416,19857,incorrect,punctuation
46,And I was rather taken aback.,Und ich war ziemlich überrascht.,Und ich war ziemlich verblüfft.,53.7284965911771,63.45419754339198,20.0,0.9521751403808594,0.7881233096122742,0.9446926712989808,19858,correct,punctuation
47,And I was rather taken aback.,Und ich war ziemlich überrascht,Und ich war ziemlich verblüfft.,54.75182535069452,62.71110397921992,20.0,0.8772058486938477,0.7468758225440979,0.9445337653160096,19858,incorrect,punctuation
48,I had thought of deafness entirely as an illness.,"Ich hatte gedacht, Taubheit, ganz wie eine Krankheit.",Ich hatte Taubheit immer als eine Krankheit betrachtet.,11.731175160263996,52.9956987704669,75.0,0.9308381676673888,0.5758616924285889,0.6596947312355042,19859,correct,punctuation
49,I had thought of deafness entirely as an illness.,Ich hatte gedacht Taubheit ganz wie eine Krankheit,Ich hatte Taubheit immer als eine Krankheit betrachtet.,14.57516139687571,52.9864811375877,50.0,0.9053022265434264,0.4604261517524719,0.6304637789726257,19859,incorrect,punctuation
50,"They lacked hearing, and what could we do for them?","Sie hatten kein Gehör, und was konnten wir für sie tun?",Sie sind gehörlos. Was können wir für sie tun?,30.266437266858635,47.08253977907923,55.55555555555556,0.9477090835571288,0.7794049382209778,0.9255319237709044,19861,correct,punctuation
51,"They lacked hearing, and what could we do for them?",Sie hatten kein Gehör und was konnten wir für sie tun,Sie sind gehörlos. Was können wir für sie tun?,24.808415001701817,44.84492031491671,66.66666666666666,0.9168586134910583,0.7048256397247314,0.9006536602973938,19861,incorrect,punctuation
52,And then I went out into the deaf world.,Und dann ging ich hinaus in die Taube Welt.,Und dann begab ich mich in die Gehörlosenwelt.,13.134549472120794,31.189279615161407,50.0,0.9119796752929688,0.5021041035652161,0.6922193765640259,19862,correct,punctuation
53,And then I went out into the deaf world.,Und dann ging ich hinaus in die Taube Welt,Und dann begab ich mich in die Gehörlosenwelt.,14.25876976452075,29.531491330564624,50.0,0.8989278674125671,0.4706448316574096,0.6123928427696228,19862,incorrect,punctuation
54,I went to deaf clubs.,Ich bin in taube Vereine gegangen.,Ich besuchte Gehörlosenvereine.,7.809849842300641,24.01807994049373,166.66666666666669,0.8943387866020203,0.6155976057052612,0.5861374735832214,19863,correct,punctuation
55,I went to deaf clubs.,Ich bin in taube Vereine gegangen,Ich besuchte Gehörlosenvereine.,8.116697886877475,23.61416616492331,166.66666666666669,0.8933378458023071,0.532161295413971,0.5652839541435242,19863,incorrect,punctuation
56,I saw performances of deaf theater and of deaf poetry.,Ich sah Aufführungen von taubstummen Theatern und von taubstummer Poesie.,Ich ging zu Theateraufführungen und Gedichtvorträgen von Gehörlosen.,5.300156689756297,36.137506467233614,100.0,0.8914187550544739,0.5292961597442627,0.65858393907547,19864,correct,punctuation
57,I saw performances of deaf theater and of deaf poetry.,Ich sah Aufführungen von taubstummen Theatern und von taubstummer Poesie,Ich ging zu Theateraufführungen und Gedichtvorträgen von Gehörlosen.,5.522397783539471,35.987097023296954,100.0,0.8638648390769958,0.4837574362754822,0.699524998664856,19864,incorrect,punctuation
58,"I even went to the Miss Deaf America contest in Nashville, Tennessee where people complained about that slurry Southern signing.","Ich ging sogar zum Miss Deaf America Wettbewerb in Nashville, Tennessee, in dem die Leute über diese Gülle Süd-Unterzeichnung klagten.","""Und für die Wahl zur """"Miss Deaf America"""" fuhr ich sogar bis nach Nashville, Tennessee, wo sich die Menschen über die undeutliche Zeichensprache der Südstaatler beschwerten.""",9.906782057277328,37.06964599690904,80.76923076923077,0.888574481010437,0.4636524319648742,0.5401332974433899,19865,correct,punctuation
59,"I even went to the Miss Deaf America contest in Nashville, Tennessee where people complained about that slurry Southern signing.",Ich ging sogar zum Miss Deaf America Wettbewerb in Nashville Tennessee in dem die Leute über diese Gülle SüdUnterzeichnung klagten,"""Und für die Wahl zur """"Miss Deaf America"""" fuhr ich sogar bis nach Nashville, Tennessee, wo sich die Menschen über die undeutliche Zeichensprache der Südstaatler beschwerten.""",4.302049266331412,33.590323815631464,88.46153846153845,0.87088543176651,0.3933871984481811,0.603780210018158,19865,incorrect,punctuation
60,"""And as I plunged deeper and deeper into the deaf world, I become convinced that deafness was a culture and that the people in the deaf world who said, """"We don't lack hearing, we have membership in a culture,"""" were saying something that was viable.""","""Und als ich immer tiefer in die gehörlose Welt stürzte, wurde ich davon überzeugt, dass Taubheit eine Kultur war und dass die Menschen in der gehörlosen Welt, die sagten: """"Es fehlt uns nicht an Gehör, wir haben Mitgliedschaft in einer Kultur"""", etwas sagten, das lebensfähig war.""","""Und als ich immer mehr in die Gehörlosenwelt eintauchte, wurde mir bewusst, dass Gehörlosigkeit eine Kultur war, und dass die Menschen aus dieser Kultur, die sagten: """"Wir sind nicht 'gehör-los', sondern Mitglieder einer Kultur"""", etwas sagten, das mir etwas gab.""",35.98527136493761,57.24395086200585,62.5,0.9311071634292604,0.6647656559944153,0.827610433101654,19866,correct,punctuation
61,"""And as I plunged deeper and deeper into the deaf world, I become convinced that deafness was a culture and that the people in the deaf world who said, """"We don't lack hearing, we have membership in a culture,"""" were saying something that was viable.""","Und als ich immer tiefer in die gehörlose Welt stürzte, wurde ich davon überzeugt, dass Taubheit eine Kultur war und dass die Menschen in der gehörlosen Welt, die sagten: Es fehlt uns nicht an Gehör, wir haben Mitgliedschaft in einer Kultur, etwas sagten, das lebensfähig war.","""Und als ich immer mehr in die Gehörlosenwelt eintauchte, wurde mir bewusst, dass Gehörlosigkeit eine Kultur war, und dass die Menschen aus dieser Kultur, die sagten: """"Wir sind nicht 'gehör-los', sondern Mitglieder einer Kultur"""", etwas sagten, das mir etwas gab.""",24.816306579915988,54.42736723525711,67.5,0.9196327328681946,0.6510818600654602,0.78350430727005,19866,incorrect,punctuation
62,"It wasn't my culture, and I didn't particularly want to rush off and join it, but I appreciated that it was a culture and that for the people who were members of it, it felt as valuable as Latino culture or gay culture or Jewish culture.","Es war nicht meine Kultur, und ich wollte nicht besonders schnell loslegen und mich ihr anschließen, aber ich wusste zu schätzen, dass es eine Kultur war und dass sie sich für die Menschen, die ihr angehörten, so wertvoll anfühlte wie die Latino-Kultur oder die Schwulenkultur oder die jüdische Kultur.","Es war nicht meine Kultur, und ich hatte auch nicht vor, ihr spontan beizutreten, aber ich schätzte, dass es eine Kultur war und es für die Menschen, die ihr angehörten, von so großer Bedeutung war wie die Latino-, Schwulen- oder jüdische Kultur.",41.06421326776598,62.36840731187164,57.14285714285714,0.9276059865951538,0.7750720381736755,0.8647466897964478,19867,correct,punctuation
63,"It wasn't my culture, and I didn't particularly want to rush off and join it, but I appreciated that it was a culture and that for the people who were members of it, it felt as valuable as Latino culture or gay culture or Jewish culture.",Es war nicht meine Kultur und ich wollte nicht besonders schnell loslegen und mich ihr anschließen aber ich wusste zu schätzen dass es eine Kultur war und dass sie sich für die Menschen die ihr angehörten so wertvoll anfühlte wie die Latino-Kultur oder die Schwulenkultur oder die jüdische Kultur.,"Es war nicht meine Kultur, und ich hatte auch nicht vor, ihr spontan beizutreten, aber ich schätzte, dass es eine Kultur war und es für die Menschen, die ihr angehörten, von so großer Bedeutung war wie die Latino-, Schwulen- oder jüdische Kultur.",26.437150667467964,57.283359152016445,64.28571428571429,0.9224274158477784,0.7173468470573425,0.8396674990653992,19867,incorrect,punctuation
64,It felt as valid perhaps even as American culture.,Es fühlte sich als berechtigt vielleicht sogar als amerikanische Kultur.,Es schien fast genauso wichtig wie die Amerikanische Kultur.,8.29519350710986,44.93360665498908,77.77777777777779,0.880252480506897,0.3611655831336975,0.569876492023468,19868,correct,punctuation
65,It felt as valid perhaps even as American culture.,Es fühlte sich als berechtigt vielleicht sogar als amerikanische Kultur,Es schien fast genauso wichtig wie die Amerikanische Kultur.,4.990049701936832,43.162338545831695,88.88888888888889,0.8767215013504028,0.3686988353729248,0.5420618653297424,19868,incorrect,punctuation
66,Then a friend of a friend of mine had a daughter who was a dwarf.,"Dann hatte einer der Freund einer Mine eine Tochter, die Zwerg war.",Dann bekam die Freundin einer Freundin eine kleinwüchsige Tochter.,4.44458779458587,37.72751039499893,100.0,0.8988454341888428,0.2940948605537414,0.5475327968597412,19869,correct,punctuation
67,Then a friend of a friend of mine had a daughter who was a dwarf.,Dann hatte einer der Freund einer Mine eine Tochter die Zwerg war.,Dann bekam die Freundin einer Freundin eine kleinwüchsige Tochter.,4.834632845440431,37.86258750397304,100.0,0.8968522548675537,0.210804745554924,0.5187771916389465,19869,incorrect,punctuation
68,"And when her daughter was born, she suddenly found herself confronting questions that now began to seem quite resonant to me.","Und als Ihre Tochter geboren wurde, Sie plötzlich sich selbst zu konfrontieren, Fragen, die nun begann zu scheinen ganz in Resonanz mit mir.","Und mit der Geburt ihrer Tochter, musste sie sich plötzlich mit Fragen auseinandersetzen, die nun auch für mich anfingen von großer Bedeutung zu sein.",7.305891545072536,32.27450624712381,83.33333333333334,0.896564245223999,0.4137939214706421,0.4997036755084991,19870,correct,punctuation
69,"And when her daughter was born, she suddenly found herself confronting questions that now began to seem quite resonant to me.",Und als Ihre Tochter geboren wurde Sie plötzlich sich selbst zu konfrontieren Fragen die nun begann zu scheinen ganz in Resonanz mit mir.,"Und mit der Geburt ihrer Tochter, musste sie sich plötzlich mit Fragen auseinandersetzen, die nun auch für mich anfingen von großer Bedeutung zu sein.",4.15236411984788,30.377502801557053,79.16666666666666,0.891874372959137,0.3665940761566162,0.5208397507667542,19870,incorrect,punctuation
70,She was facing the question of what to do with this child.,"Sie stand vor der Frage, was mit diesem Kind zu tun habe.","Sie stand vor der Entscheidung, was sie mit diesem Kind tun sollte.",30.13040489278569,49.73299827581862,33.33333333333333,0.9631938934326172,0.6784953474998474,0.9047157168388368,19871,correct,punctuation
71,She was facing the question of what to do with this child.,Sie stand vor der Frage was mit diesem Kind zu tun habe.,"Sie stand vor der Entscheidung, was sie mit diesem Kind tun sollte.",28.31302197647771,48.65023951358175,33.33333333333333,0.952101707458496,0.6554129719734192,0.8569689989089966,19871,incorrect,punctuation
72,"""Should she say, """"You're just like everyone else but a little bit shorter?""""""","""Sollte sie sagen, """"Ich bist gerade wie niemand daran da ein wenig bisschen kürzer?""""""","""Sollte sie sagen: """"Du bist genauso wie alle anderen, nur ein bisschen kleiner?""""""",26.30046508839862,46.54958056526386,61.53846153846154,0.9246668219566344,0.3636841773986816,0.5061575770378113,19872,correct,punctuation
73,"""Should she say, """"You're just like everyone else but a little bit shorter?""""""","Sollte sie sagen, Ich bist gerade wie niemand daran da ein wenig bisschen kürzer?","""Sollte sie sagen: """"Du bist genauso wie alle anderen, nur ein bisschen kleiner?""""""",8.2343541055944,41.51641711019728,69.23076923076923,0.8685387969017029,0.349181979894638,0.355918675661087,19872,incorrect,punctuation
