,source,translation,reference,bleu-score,chrf-score,ter-score,bert-score,bleurt-score,comet-score,id,label,error-type
10,"Although Chile declared independence in 1810 (amid the Napoleonic wars that left Spain without a functioning government for a couple of years), decisive victory over the Spanish was not achieved until 1818.","Aunque Chile declaró su independencia en 1810 (en medio de las guerras napoleónicas que dejaron a España sin un gobierno funcionante durante un par de años), la victoria decisiva sobre los españoles no se logró hasta 1818.","Aunque la independencia de Chile fue declarada en 1810 (época en la que, a raíz de las guerras napoleónicas, España quedó sin un gobierno operativo durante algunos años), el triunfo decisivo contra los españoles no ocurrió sino hasta 1818.",16.465186006275353,55.16201145033032,61.53846153846154,0.941340982913971,0.8326545357704163,0.8894081711769104,5,correct,addition
11,"Although Chile declared independence in 1810 (amid the Napoleonic wars that left Spain without a functioning government for a couple of years), decisive victory over the Spanish was not achieved until 1818.","Aunque Chile declaró su independencia en 1810 (en medio de las guerras napoleónicas que dejaron a España sin un gobierno central funcionante durante un par de años), la victoria decisiva sobre los españoles no se logró hasta 1818.","Aunque la independencia de Chile fue declarada en 1810 (época en la que, a raíz de las guerras napoleónicas, España quedó sin un gobierno operativo durante algunos años), el triunfo decisivo contra los españoles no ocurrió sino hasta 1818.",16.483497886891016,56.03318866614525,64.1025641025641,0.9406920075416564,0.8313018679618835,0.8856887221336365,5,incorrect,addition
12,"""Fire captain Scott said, """"It was a hot day in the Santa Clara with temperatures in the 90s.""","""El capitán de bomberos Scott dijo: """"Fue un día caliente en Santa Clara con temperaturas en los años 90.""","Scott , capitán del cuartel de bomberos, comentó: «Era un día de calor en Santa Clara, con temperaturas de 90 grados.",10.361951835898177,49.48952625156046,66.66666666666666,0.9190713763237,0.5621617436408997,0.8191637992858887,6,correct,addition
13,"""Fire captain Scott said, """"It was a hot day in the Santa Clara with temperatures in the 90s.""","""El capitán de bomberos Scott Kouns dijo: """"Fue un día caliente en Santa Clara con temperaturas en los años 90.""","Scott , capitán del cuartel de bomberos, comentó: «Era un día de calor en Santa Clara, con temperaturas de 90 grados.",9.938112358556277,49.139521965225,71.42857142857143,0.9175083637237548,0.5392235517501831,0.8231843709945679,6,incorrect,addition
14,Sometimes the same flight can have vastly differing prices at various agregators and it pays to compare and to also look at the website of the airline itself before booking.,A veces el mismo vuelo puede tener precios muy diferentes en diferentes agregadores y vale la pena comparar y también mirar el sitio web de la propia aerolínea antes de reservar.,"A veces, un mismo vuelo puede costar precios muy diferentes en varios recopiladores de contenidos, por lo que vale la pena comparar y navegar en el sitio web de la empresa antes de realizar la reserva.",29.10194156249592,57.15513549420309,47.22222222222222,0.94330233335495,0.7976112961769104,0.8840802311897278,7,correct,addition
15,Sometimes the same flight can have vastly differing prices at various agregators and it pays to compare and to also look at the website of the airline itself before booking.,A veces el mismo vuelo puede tener precios muy diferentes en diferentes agregadores y vale la pena comparar los resultados de búsqueda y también mirar el sitio web de la propia aerolínea antes de reservar.,"A veces, un mismo vuelo puede costar precios muy diferentes en varios recopiladores de contenidos, por lo que vale la pena comparar y navegar en el sitio web de la empresa antes de realizar la reserva.",26.88248456813773,58.36472996417233,50.0,0.942939817905426,0.8176178336143494,0.8935408592224121,7,incorrect,addition
16,"W wielu miejscach machanie to przyjazny gest, który oznacza „witaj”.","Na mnohých miestach je machanie priateľským gestom, ktoré znamená „dobrý deň“.",Mávanie je priateľské gesto na vyjadrenie pozdravu „ahoj“ v mnohých častiach .,4.065425428798724,33.965305856951154,100.0,0.8984013795852661,0.7175601124763489,0.8698921799659729,725,correct,addition
17,"W wielu miejscach machanie to przyjazny gest, który oznacza „witaj”.","Na mnohých miestach sveta je machanie priateľským gestom, ktoré znamená „dobrý deň“.",Mávanie je priateľské gesto na vyjadrenie pozdravu „ahoj“ v mnohých častiach .,3.737437943747671,33.94499175039021,100.0,0.8935627341270447,0.7026129364967346,0.868383526802063,725,incorrect,addition
18,"Oprócz gorączki oraz bólu czuję się na tyle dobrze, by móc wykonywać moją pracę w formie zdalnej.","Okrem horúčky a bolesti sa cítim dostatočne dobre, aby som mohol robiť svoju prácu na diaľku.",Okrem horúčky a bolesti sa cítim dobre a v dobrej kondícii na výkon svojej práce prostredníctvom homeoffice-u.,29.28298013714698,42.75587391232214,64.70588235294117,0.9342753291130066,0.8587610721588135,0.9158425331115724,726,correct,addition
19,"Oprócz gorączki oraz bólu czuję się na tyle dobrze, by móc wykonywać moją pracę w formie zdalnej.","Okrem horúčky a bolesti v krku sa cítim dostatočne dobre, aby som mohol robiť svoju prácu na diaľku.",Okrem horúčky a bolesti sa cítim dobre a v dobrej kondícii na výkon svojej práce prostredníctvom homeoffice-u.,16.19557012853241,39.98741545895701,70.58823529411765,0.929681360721588,0.8397265076637268,0.9242029786109924,726,incorrect,addition
20,Ze względu na ochronę kanionu pozwolenia są udostępniane w ograniczonej liczbie od pierwszego dnia miesiąca przypadającego na miesiące przed rozpoczęciem pobytu.,"Z dôvodu ochrany kaňonu sú povolenia k dispozícii v obmedzenom počte od prvého dňa mesiaca, ktorý pripadá na mesiace pred začiatkom pobytu.","Povolenia sú obmedzené kvôli ochrane kaňonu a sú sprístupnené prvý deň v mesiaci, mesiace pred počiatočným mesiacom.",4.303846266589084,39.36517793062319,111.76470588235294,0.9212327003479004,0.7962470650672913,0.839911699295044,727,correct,addition
21,Ze względu na ochronę kanionu pozwolenia są udostępniane w ograniczonej liczbie od pierwszego dnia miesiąca przypadającego na miesiące przed rozpoczęciem pobytu.,"Z dôvodu ochrany kaňonu sú povolenia k dispozícii v obmedzenom počte od prvého dňa mesiaca, ktorý pripadá na štyri mesiace pred začiatkom pobytu.","Povolenia sú obmedzené kvôli ochrane kaňonu a sú sprístupnené prvý deň v mesiaci, mesiace pred počiatočným mesiacom.",4.1202784939919095,38.98305812650074,117.64705882352942,0.9154584407806396,0.7579342126846313,0.8478550314903259,727,incorrect,addition
22,"Bieżnik musi mieć głębokie wycięcia, 5 mm (1/5 cala) lub większe, a materiał musi zachowywać miękkość w niskich temperaturach.","Bežec musí mať hlboké rezy, 5 mm (1/5 palca) alebo viac a materiál musí zachovať mäkkosť pri nízkych teplotách.","Šablóna by mala byť hlboká, 5 mm prípadne viac, a hmota by mala byť pri nízkych teplotách mäkká.",10.435185733665412,38.71539918410994,83.33333333333334,0.9173659682273864,0.5474422574043274,0.746560275554657,728,correct,addition
23,"Bieżnik musi mieć głębokie wycięcia, 5 mm (1/5 cala) lub większe, a materiał musi zachowywać miękkość w niskich temperaturach.","Bežec musí mať dostatočne hlboké rezy, 5 mm (1/5 palca) alebo viac a materiál musí zachovať mäkkosť pri nízkych teplotách.","Šablóna by mala byť hlboká, 5 mm prípadne viac, a hmota by mala byť pri nízkych teplotách mäkká.",10.008350737965104,37.73922607406816,88.88888888888889,0.911597490310669,0.5604708790779114,0.7646360993385315,728,incorrect,addition
24,"Stado lwów składa się z jednego, dwóch lub trzech spokrewnionych samców oraz aż trzydziestu samic i młodych.","Stádo levov sa skladá z jedného, dvoch alebo troch príbuzných samcov a až tridsiatich samíc a mladých.",Svorku sa skladá z jedného až troch príbuzných samcov a až tridsatich samíc a mláďat.,35.27295712700594,72.52875511991668,46.66666666666666,0.9384878873825072,0.7810781598091125,0.9324495196342468,729,correct,addition
25,"Stado lwów składa się z jednego, dwóch lub trzech spokrewnionych samców oraz aż trzydziestu samic i młodych.","Stádo levov sa skladá z jedného, dvoch alebo troch príbuzných dospelých samcov a až tridsiatich samíc a mladých.",Svorku sa skladá z jedného až troch príbuzných samcov a až tridsatich samíc a mláďat.,21.576146358278564,70.04882753903748,53.333333333333336,0.9339416027069092,0.7760503888130188,0.925919771194458,729,incorrect,addition
26,"W ciągu roku może zarazić od 10 do 15 osób, z którymi miała bliski kontakt.","V priebehu roka môže nakaziť 10 až 15 ľudí, s ktorými mala blízky kontakt.",Za rok môže nakaziť 10 až 15 blízkych kontaktov.,23.961829057131983,58.132737809449495,100.0,0.9460828304290771,0.9432327151298524,0.9478646516799928,730,correct,addition
27,"W ciągu roku może zarazić od 10 do 15 osób, z którymi miała bliski kontakt.","V priebehu roka môže infikovaná osoba nakaziť 10 až 15 ľudí, s ktorými mala blízky kontakt.",Za rok môže nakaziť 10 až 15 blízkych kontaktov.,14.879641171245488,49.62795369026247,122.22222222222224,0.9360126852989196,0.9488770961761476,0.9393093585968018,730,incorrect,addition
28,"Rejon Serengeti składa się z Parku Narodowego Serengeti, obszaru ochronnego , rezerwatu dzikich zwierząt w Tanzanii oraz Rezerwatu Narodowego Masai Mara w Kenii.","Oblasť Serengeti sa skladá z národného parku Serengeti, rezervácie voľne žijúcich živočíchov v Tanzánii a národnej rezervácie Masai Mara v Keni.","Oblasť Serengeti sa skladá z národného parku Serengeti, prírodnej rezervácie Maswa v Tanzánii a národnej rezervácie Masai Mara v Keni.",74.73575569817642,82.61095713100465,20.0,0.9687039256095886,0.7918367981910706,0.9435566067695618,731,correct,addition
29,"Rejon Serengeti składa się z Parku Narodowego Serengeti, obszaru ochronnego , rezerwatu dzikich zwierząt w Tanzanii oraz Rezerwatu Narodowego Masai Mara w Kenii.","Oblasť Serengeti sa skladá z národného parku Serengeti, chránenej oblasti Ngorongoro, rezervácie voľne žijúcich živočíchov v Tanzánii a národnej rezervácie Masai Mara v Keni.","Oblasť Serengeti sa skladá z národného parku Serengeti, prírodnej rezervácie Maswa v Tanzánii a národnej rezervácie Masai Mara v Keni.",62.987778481856,79.98317496507606,30.0,0.9478909969329834,0.785885751247406,0.9396008849143982,731,incorrect,addition
30,"Trzeba mieć nadzieję, że większość ludzi otworzy oczy i zobaczy, że współpraca to dla nich najlepsza długofalowa opcja.","Je potrebné dúfať, že väčšina ľudí otvorí oči a uvidí, že spolupráca je pre nich najlepšou dlhodobou možnosťou.","Dúfajme, že si väčšina ľudí uvedomí, že ich dlhodobo najlepšou možnosťou je spolupracovať .",7.148072814198279,53.14177345195401,107.14285714285714,0.933198869228363,0.8967729210853577,0.9374024868011476,732,correct,addition
31,"Trzeba mieć nadzieję, że większość ludzi otworzy oczy i zobaczy, że współpraca to dla nich najlepsza długofalowa opcja.","Je potrebné dúfať, že väčšina ľudí otvorí oči a uvidí, že spolupráca s ostatnými je pre nich najlepšou dlhodobou možnosťou.","Dúfajme, že si väčšina ľudí uvedomí, že ich dlhodobo najlepšou možnosťou je spolupracovať .",6.481236440245939,52.03275299539752,121.42857142857142,0.9282416701316832,0.8681036829948425,0.9252956509590148,732,incorrect,addition
32,"Jednak w ptakach jest wiele rzeczy, które przypomina dinozaury.","Avšak vtáky majú veľa vecí, ktoré pripomínajú dinosaury.","Ale u vtákov je veľa vecí, ktoré vyzerajú ako u dinosaurov.",20.57710790508287,45.28981637693808,72.72727272727273,0.9491961002349854,0.8264774680137634,0.9239580035209656,733,correct,addition
33,"Jednak w ptakach jest wiele rzeczy, które przypomina dinozaury.","Avšak vtáky majú stále veľa vecí, ktoré pripomínajú dinosaury.","Ale u vtákov je veľa vecí, ktoré vyzerajú ako u dinosaurov.",20.68408840048897,47.12870572739509,72.72727272727273,0.9459501504898072,0.7793910503387451,0.9170885682106018,733,incorrect,addition
34,Dużo rytmów w fizjologii oraz zachowaniu często zależy zasadniczo od istnienia cykli endogennych oraz tworzenia ich przez zegary biologiczne.,Mnoho rytmov v fyziológii a správaní často závisí v podstate od existencie endogénnych cyklov a ich tvorby biologickými hodinami.,Mnoho fyziologických rytmov a rytmov v správaní často kriticky závisí od prítomnosti vnútorných cyklov a ich tvorby prostredníctvom biologických hodín.,17.39381546396636,43.143215390285874,55.00000000000001,0.9381380677223206,0.7809143662452698,0.9290170073509216,734,correct,addition
35,Dużo rytmów w fizjologii oraz zachowaniu często zależy zasadniczo od istnienia cykli endogennych oraz tworzenia ich przez zegary biologiczne.,Mnoho pozorovaných rytmov v fyziológii a správaní často závisí v podstate od existencie endogénnych cyklov a ich tvorby biologickými hodinami.,Mnoho fyziologických rytmov a rytmov v správaní často kriticky závisí od prítomnosti vnútorných cyklov a ich tvorby prostredníctvom biologických hodín.,17.344707844932973,46.36099564896389,55.00000000000001,0.9350831508636476,0.7484238743782043,0.9253496527671814,734,incorrect,addition
36,"Od roku 1988 urny muszą być przezroczyste, aby wyborcy i obserwatorzy nie mieli wątpliwości, że w momencie otwarcia lokalu wyborczego w urnie nie ma żadnych kopert i że nie są do niej wrzucane żadne koperty z wyjątkiem kopert należycie policzonych i upoważnionych wyborców.","Od roku 1988 musia byť urny transparentné, aby voliči a pozorovatelia nemali pochybnosti o tom, že v čase otvorenia volebného priestoru v urne nie sú žiadne obálky a že do nej nie sú hodené žiadne obálky okrem obálok riadne spočítaných a oprávnených voličov.","Od roku 1988 musia byť urny priehľadné, aby voliči a pozorovatelia videli, že na začiatku hlasovania nie sú vnútri žiadne obálky a že sa nepridávajú žiadne obálky okrem tých, ktoré vhazujú riadne overení a spočítaní voliči.",27.978855224950102,53.39546589146033,66.66666666666666,0.9292218685150146,0.8065198659896851,0.8780942559242249,735,correct,addition
37,"Od roku 1988 urny muszą być przezroczyste, aby wyborcy i obserwatorzy nie mieli wątpliwości, że w momencie otwarcia lokalu wyborczego w urnie nie ma żadnych kopert i że nie są do niej wrzucane żadne koperty z wyjątkiem kopert należycie policzonych i upoważnionych wyborców.","Od roku 1988 musia byť volebné urny transparentné, aby voliči a pozorovatelia nemali pochybnosti o tom, že v čase otvorenia volebného priestoru v urne nie sú žiadne obálky a že do nej nie sú hodené žiadne obálky okrem obálok riadne spočítaných a oprávnených voličov.","Od roku 1988 musia byť urny priehľadné, aby voliči a pozorovatelia videli, že na začiatku hlasovania nie sú vnútri žiadne obálky a že sa nepridávajú žiadne obálky okrem tých, ktoré vhazujú riadne overení a spočítaní voliči.",25.05709533803468,51.789264733143256,69.44444444444444,0.9262670278549194,0.8157403469085693,0.874430239200592,735,incorrect,addition
38,Narciarstwo ma długą historię – już 5000 lat p.n.e. na ścianach jaskiń malowano sylwetki narciarzy!,Lyžovanie má dlhú históriu – už 5000 rokov pred naším letopočtom boli na stenách jaskýň maľované siluety lyžiarov!,Myšlienka lyžovania je stará — jaskynné maľby zobrazujúce lyžiarov sa datujú až do roku 5000 pred n. l.!,2.576950303094841,27.51892548099068,100.0,0.8709122538566589,0.9252783060073853,0.933832347393036,736,correct,addition
39,Narciarstwo ma długą historię – już 5000 lat p.n.e. na ścianach jaskiń malowano sylwetki narciarzy!,Lyžovanie má veľmi dlhú históriu – už 5000 rokov pred naším letopočtom boli na stenách jaskýň maľované siluety lyžiarov!,Myšlienka lyžovania je stará — jaskynné maľby zobrazujúce lyžiarov sa datujú až do roku 5000 pred n. l.!,2.575603606043554,27.209026765723763,105.55555555555556,0.8703764081001282,0.923635184764862,0.9348075985908508,736,incorrect,addition
40,"Jako oskarżonych wskazano następujące osoby: Baba Kanjar, Rampro Kanjar, Gaza Kanjar i Vishnu Kanjar.","Ako obvinení boli označení Baba Kanjar, Rampro Kanjar, Gaza Kanjar a Vishnu Kanjar.","Obvinení sú menovaní ako Baba Kanjar, Rampro Kanjar, Gaza Kanjar a Vishnu Kanjar.",72.21600387198372,77.30892375839106,23.07692307692308,0.9575946927070618,0.9483661651611328,0.9506937861442566,737,correct,addition
41,"Jako oskarżonych wskazano następujące osoby: Baba Kanjar, Rampro Kanjar, Gaza Kanjar i Vishnu Kanjar.","Ako obvinení boli označení Baba Kanjar, Bhutha Kanjar, Rampro Kanjar, Gaza Kanjar a Vishnu Kanjar.","Obvinení sú menovaní ako Baba Kanjar, Rampro Kanjar, Gaza Kanjar a Vishnu Kanjar.",58.0453223058284,74.88764595603324,46.15384615384615,0.9335538744926452,0.902178168296814,0.8974020481109619,737,incorrect,addition
42,"W skład Cinque Terre, czyli „Pięciu Krain”, wchodzi pięć małych nadmorskich wiosek (Riomaggiore, Manarola, Vernazza i Monterosso) położonych we włoskim regionie Liguria.","Cinque Terre, čiže „Päť krajín“, zahŕňa päť malých pobrežných dedín (Riomaggiore, Manarola, Vernazza a Monterosso) nachádzajúcich sa v talianskom regióne Liguria.","Cinque Terre, v preklade Päť krajín, pozostáva z piatich malých pobrežných dedín: Riomaggiore, Manarola, Vernazza a Monterosso, ktoré sa nachádzajú v talianskom regióne Ligúria.",31.36034751884006,68.52700534756487,54.16666666666666,0.9552903771400452,0.93470698595047,0.9323884844779968,738,correct,addition
43,"W skład Cinque Terre, czyli „Pięciu Krain”, wchodzi pięć małych nadmorskich wiosek (Riomaggiore, Manarola, Vernazza i Monterosso) położonych we włoskim regionie Liguria.","Cinque Terre, čiže „Päť krajín“, zahŕňa päť malých pobrežných dedín (Riomaggiore, Manarola, Corniglia, Vernazza a Monterosso) nachádzajúcich sa v talianskom regióne Liguria.","Cinque Terre, v preklade Päť krajín, pozostáva z piatich malých pobrežných dedín: Riomaggiore, Manarola, Vernazza a Monterosso, ktoré sa nachádzajú v talianskom regióne Ligúria.",25.858187163587864,67.71224627063592,58.333333333333336,0.9530847072601318,0.9201884865760804,0.931080996990204,738,incorrect,addition
44,"Niektóre raporty donoszą, że było osiem ofiar śmiertelnych, natomiast raporty mówią o maksymalnie 30 rannych; wciąż nie mamy ostatecznie potwierdzonych informacji.","Niektoré správy hovoria o ôsmich mŕtvych, zatiaľ čo správy hovoria o maximálne 30 zranených; stále nemáme definitívne potvrdené informácie.","Niektoré správy uvádzajú oficiálny počet obetí na osem a správy potvrdzujú, že až 30 bolo zranených; konečné čísla však zatiaľ nie sú známe",5.06907983395043,35.127612435494726,78.26086956521739,0.9100088477134703,0.8775245547294617,0.92366224527359,739,correct,addition
45,"Niektóre raporty donoszą, że było osiem ofiar śmiertelnych, natomiast raporty mówią o maksymalnie 30 rannych; wciąż nie mamy ostatecznie potwierdzonych informacji.","Niektoré správy hovoria o ôsmich mŕtvych, zatiaľ čo oficiálne správy hovoria o maximálne 30 zranených; stále nemáme definitívne potvrdené informácie.","Niektoré správy uvádzajú oficiálny počet obetí na osem a správy potvrdzujú, že až 30 bolo zranených; konečné čísla však zatiaľ nie sú známe",5.077416728542048,37.44859520200776,78.26086956521739,0.9108912348747252,0.8849530816078186,0.9293228983879088,739,incorrect,addition
46,"Setki godzin pracy powodują, że żarnik w żarówce ostatecznie się wypala i przestaje świecić.","Stovky hodín práce spôsobujú, že žiarovka v žiarovke sa nakoniec zapáli a prestane svietiť.",Po prevádzke trvajúcej niekoľko stoviek hodín sa vlákno v žiarovke vypáli a prestane fungovať.,7.955891555490758,36.35618107666997,71.42857142857143,0.9110114574432372,0.7859159708023071,0.8309136033058167,740,correct,addition
47,"Setki godzin pracy powodują, że żarnik w żarówce ostatecznie się wypala i przestaje świecić.","Stovky hodín práce spôsobujú, že žiarovka v žiarovke sa nakoniec zapáli a žiarovka prestane svietiť.",Po prevádzke trvajúcej niekoľko stoviek hodín sa vlákno v žiarovke vypáli a prestane fungovať.,6.256118460580958,34.31124463749106,78.57142857142857,0.9087344408035278,0.741236686706543,0.809803307056427,740,incorrect,addition
48,Blogowanie to narzędzie inspirujące do współdziałania i zachęcające studentów do wydłużenia nauki poza szkolny dzień.,"Blogovanie je nástroj, ktorý inšpiruje k interakcii a povzbudzuje študentov, aby študovali mimo školského dňa.","Blogovanie je nástroj, ktorý podnecuje k spolupráci a povzbudzuje študentov, aby sa vzdelávanie rozšírilo ďaleko nad rámec školského dňa.",38.488276585047046,55.40495243126809,42.10526315789473,0.934967279434204,0.8767547011375427,0.926440417766571,741,correct,addition
49,Blogowanie to narzędzie inspirujące do współdziałania i zachęcające studentów do wydłużenia nauki poza szkolny dzień.,"Blogovanie je nástroj, ktorý inšpiruje k interakcii a povzbudzuje študentov, aby študovali mimo tradičného školského dňa.","Blogovanie je nástroj, ktorý podnecuje k spolupráci a povzbudzuje študentov, aby sa vzdelávanie rozšírilo ďaleko nad rámec školského dňa.",38.69010882699973,55.29472639709926,42.10526315789473,0.933619737625122,0.8965448141098022,0.9266865849494934,741,incorrect,addition
50,"Zakup dzikiej karty może być korzystny, gdyż umożliwia wstęp do wybranych parków w Afryce albo do wszystkich parków narodowych RPA.","Zakúpenie Wild Card môže byť výhodné, pretože umožňuje vstup do vybraných parkov v Afrike alebo do všetkých národných parkov Južnej Afriky.","Najprospešnejšie môže byť zakúpiť si vstupenku Wild Card, ktorá umožňuje vstup buď do vybraného množstva parkov v Afrike alebo do všetkých juhoafrických národných parkov.",26.75907588004934,54.31330624739237,62.5,0.9230170249938964,0.8822656273841858,0.9201419353485109,742,correct,addition
51,"Zakup dzikiej karty może być korzystny, gdyż umożliwia wstęp do wybranych parków w Afryce albo do wszystkich parków narodowych RPA.","Zakúpenie Wild Card môže byť výhodné, pretože umožňuje vstup do vybraných parkov v Južnej Afrike alebo do všetkých národných parkov Južnej Afriky.","Najprospešnejšie môže byť zakúpiť si vstupenku Wild Card, ktorá umožňuje vstup buď do vybraného množstva parkov v Afrike alebo do všetkých juhoafrických národných parkov.",16.626688326993012,52.28356124196112,66.66666666666666,0.9204561710357666,0.8710470795631409,0.9101351499557496,742,incorrect,addition
52,"Robert Hook, angielski biolog, obejrzał korek pod mikroskopem i dostrzegł kwadraty.",Anglický biológ Robert Hook sa pozrel na korku pod mikroskopom a videl štvorce.,Anglický biológ Robert Hooke videl cez mikroskop štvorčeky v korku.,12.57119267652252,63.24206801788211,100.0,0.9323580265045166,0.8797236084938049,0.8391667008399963,743,correct,addition
53,"Robert Hook, angielski biolog, obejrzał korek pod mikroskopem i dostrzegł kwadraty.",Anglický biológ Robert Hook sa pozrel na korku pod mikroskopom a videl malé štvorce.,Anglický biológ Robert Hooke videl cez mikroskop štvorčeky v korku.,11.633270842295028,62.37689915901704,110.0,0.9292370080947876,0.8924583792686462,0.8671744465827942,743,incorrect,addition
54,"Okazało się, że Słońce działa tak samo jak inne gwiazdy: aktywność jest napędzana wyłącznie przez ich luminację i rotację, nic więcej.","Ukázalo sa, že Slnko funguje rovnako ako ostatné hviezdy: aktivita je poháňaná výlučne ich osvetlením a rotáciou, nič viac.","Zistili, že Slnko funguje na rovnakých základných princípoch ako iné hviezdy: Aktivita sa riadi ich svietivosťou, rotáciou a ničím iným.",14.240525448304536,39.55616797430167,75.0,0.9299084544181824,0.8552747964859009,0.9341809153556824,744,correct,addition
55,"Okazało się, że Słońce działa tak samo jak inne gwiazdy: aktywność jest napędzana wyłącznie przez ich luminację i rotację, nic więcej.","Ukázalo sa, že Slnko funguje rovnako ako ostatné hviezdy: aktivita všetkých hviezd v systéme je poháňaná výlučne ich osvetlením a rotáciou, nič viac.","Zistili, že Slnko funguje na rovnakých základných princípoch ako iné hviezdy: Aktivita sa riadi ich svietivosťou, rotáciou a ničím iným.",12.535343643621312,40.32878960977471,90.0,0.9231741428375244,0.8595703840255737,0.9269030094146729,744,incorrect,addition
56,"To było bardziej jak cztery stany skupienia (w tej właśnie kolejności): ciało stałe, ciecz, gaz i plazma, choć snuł on też teorie o ich przemianie w nowe substancje, które kształtują to, co widzimy.","Bolo to viac ako štyri stavy sústredenia (v tomto poradí): pevné telo, kvapalina, plyn a plazma, hoci on tiež vymyslel teórie o ich premene na nové látky, ktoré formujú to, čo vidíme.","Podobalo sa to na štyri stavy (v rovnakom poradí): tuhý, kvapalný, plynný a plazmatický. Napriek tomu sa domnieval, že sa menia na nové látky s cieľom vytvoriť to, čo vidíme.",16.93692194256122,40.860401094855526,76.66666666666667,0.9122013449668884,0.6449395418167114,0.840174674987793,745,correct,addition
