,source,translation,reference,bleu-score,chrf-score,ter-score,id,qual,error-type
15,"Winter sports are most popular in the Northern regions, with Italians competing in international games and Olympic events.","Los deportes de invierno son más populares en las regiones del norte, con italianos compitiendo en los juegos y eventos olímpicos.","Los deportes de invierno cuentan con más popularidad en las zonas de norte, con atletas que participan en torneos internacionales y eventos olímpicos.",25.88026701395961,50.78635240689158,43.47826086956522,394,bad,omission
16,The number of native speakers varies depending on whether or not very closely related dialects are counted.,El número de hablantes nativos varía dependiendo de si se cuentan o no dialectos muy relacionados.,La cantidad de hablantes nativos será diferente según se computen o no dialectos que estén muy relacionados entre sí.,14.41800755321847,49.210307720483605,63.1578947368421,395,good,omission
17,The number of native speakers varies depending on whether or not very closely related dialects are counted.,El número varía dependiendo de si se cuentan o no dialectos muy relacionados.,La cantidad de hablantes nativos será diferente según se computen o no dialectos que estén muy relacionados entre sí.,9.738852206623157,34.831038361543484,73.68421052631578,395,bad,omission
18,W ubiegłym tygodniu program Naked News wydał oświadczenie o zamiarze radykalnego rozszerzenia zakresu swoich nadawanych w kilku językach wiadomości o trzy nowe audycje.,Minulý týždeň program Naked News vydal vyhlásenie o zámere radikálne rozšíriť rozsah svojich viacjazyčných správ o tri nové vysielania.,"Minulý týždeň spoločnosť Naked News oznámila, že dramaticky zvýši medzinárodné jazykové pôsobenie v spravodajstve, a to tromi novými vysielaniami.",5.1810979079182005,33.37243644887049,78.94736842105263,763,good,omission
19,W ubiegłym tygodniu program Naked News wydał oświadczenie o zamiarze radykalnego rozszerzenia zakresu swoich nadawanych w kilku językach wiadomości o trzy nowe audycje.,Minulý týždeň program vydal vyhlásenie o zámere radikálne rozšíriť rozsah svojich viacjazyčných správ o tri nové vysielania.,"Minulý týždeň spoločnosť Naked News oznámila, že dramaticky zvýši medzinárodné jazykové pôsobenie v spravodajstve, a to tromi novými vysielaniami.",3.80640298278295,28.53160028929454,89.47368421052632,763,bad,omission
20,"Poza białymi, piaszczystymi plażami i górskimi krajobrazami w tym kraju znajduje się najstarsze europejskie miasto w obu Amerykach, które obecnie stanowi część Santo Domingo.","Okrem bielych, piesočnatých pláží a horských scenérií je v tejto krajine najstaršie európske mesto v Amerike, ktoré je teraz súčasťou Santo Domingo.","V tomto štáte okrem pláží s bielym pieskom a horskej krajiny nájdete aj najstaršie americké mesto európskeho pôvodu, pričom dnes je súčasťou Santo Domingo.",11.391753830062067,45.37712856121991,75.0,764,good,omission
21,"Poza białymi, piaszczystymi plażami i górskimi krajobrazami w tym kraju znajduje się najstarsze europejskie miasto w obu Amerykach, które obecnie stanowi część Santo Domingo.","Okrem bielych, piesočnatých pláží a horských scenérií je v tejto krajine najstaršie európske mesto v Amerike, ktoré je súčasťou Santo Domingo.","V tomto štáte okrem pláží s bielym pieskom a horskej krajiny nájdete aj najstaršie americké mesto európskeho pôvodu, pričom dnes je súčasťou Santo Domingo.",16.114481651363576,46.26918967072775,70.83333333333334,764,bad,omission
22,Zgodnie z tradycją dziedzic tronu po skończeniu szkoły szedł prosto do wojska.,"Podľa tradície, dedič trónu po ukončení školy išiel priamo do armády.","Bývalo zvykom, že následník trónu hneď po skončení školy nastúpil priamo do armády.",19.718163018362848,42.05486679378488,53.84615384615385,765,good,omission
23,Zgodnie z tradycją dziedzic tronu po skończeniu szkoły szedł prosto do wojska.,"Podľa tradície, dedič trónu po ukončení školy išiel do armády.","Bývalo zvykom, že následník trónu hneď po skončení školy nastúpil priamo do armády.",12.133798522701932,33.02698182453824,61.53846153846154,765,bad,omission
24,"Potencjalny brak transportu uprawdopodobnił scenariusze, że mecz odbędzie się za zamkniętymi drzwiami bez udziału kibiców drużyny.","Potenciálny nedostatok dopravy sprísnil scenáre, že zápas sa bude konať za zatvorenými dverami bez účasti fanúšikov tímu.","Obavy z nedostatku dopravy zvyšovali pravdepodobnosť, že zápas bude nutné odohrať za zatvorenými dverami bez fanúšikov.",20.522120509305022,48.764536737981174,68.75,766,good,omission
25,"Potencjalny brak transportu uprawdopodobnił scenariusze, że mecz odbędzie się za zamkniętymi drzwiami bez udziału kibiców drużyny.","Potenciálny nedostatok dopravy sprísnil scenáre, že zápas sa bude konať za dverami bez účasti fanúšikov tímu.","Obavy z nedostatku dopravy zvyšovali pravdepodobnosť, že zápas bude nutné odohrať za zatvorenými dverami bez fanúšikov.",11.954726580677509,37.555308363565004,75.0,766,bad,omission
26,"Naukowcy liczą, że poznają proces powstawania planet, a szczególnie jak ten proces wyglądał w przypadku Ziemi, ponieważ dawno temu komety się z nią zderzyły.","Vedci očakávajú, že sa dozvedia o procese vzniku planét a najmä o tom, ako to vyzeralo v prípade Zeme, pretože sa s ňou pred dávnymi časmi zrazili kométy.","Vedci dúfajú, že porozumejú tomu, ako vznikajú planéty, zvlášť tomu, ako sa formovala Zem, pretože kométy sa so Zemou dostali do kolízie už dávno.",4.675717426596493,30.983779898571367,100.0,767,good,omission
27,"Naukowcy liczą, że poznają proces powstawania planet, a szczególnie jak ten proces wyglądał w przypadku Ziemi, ponieważ dawno temu komety się z nią zderzyły.","Vedci očakávajú, že sa dozvedia o procese vzniku planét a o tom, ako to vyzeralo v prípade Zeme, pretože sa s ňou pred dávnymi časmi zrazili kométy.","Vedci dúfajú, že porozumejú tomu, ako vznikajú planéty, zvlášť tomu, ako sa formovala Zem, pretože kométy sa so Zemou dostali do kolízie už dávno.",4.834440770080188,30.83023752204052,95.83333333333334,767,bad,omission
28,"Dzielnica Kanałów (holenderska nazwa: Grachtengordel) jest znaną XVII-wieczną dzielnicą, która otacza Biennestad w Amsterdamie.","Štvrť kanálov (holandský názov: Grachtengordel) je známa 17. storočie štvrť, ktorá obklopuje Biennestad v Amsterdame.",Takzvaná Kanálová štvrť (holandsky: Grachtengordel) je slávna štvrť zo 17. storočia obklopujúca amsterdamský Binnenstad.,14.962848372546667,52.55802403218704,92.85714285714286,768,good,omission
29,"Dzielnica Kanałów (holenderska nazwa: Grachtengordel) jest znaną XVII-wieczną dzielnicą, która otacza Biennestad w Amsterdamie.","Štvrť (holandský názov: Grachtengordel) je známa 17. storočie štvrť, ktorá obklopuje Biennestad v Amsterdame.",Takzvaná Kanálová štvrť (holandsky: Grachtengordel) je slávna štvrť zo 17. storočia obklopujúca amsterdamský Binnenstad.,15.77454598068419,52.50521137894,92.85714285714286,768,bad,omission
30,"Ofiary dla bóstw przynosili ludzie, zaś rolą kapłanów było zadbanie o boskie potrzeby poprzez uroczystości i święta.",Obete božstvám prinášali ľudia a úlohou kňazov bolo postarať sa o božské potreby prostredníctvom slávností a sviatkov.,Ľudia zvykli prinášať bohom obety a kňazi sa snažili uspokojovať potreby bohov prostredníctvom obradov a slávností.,3.4933841821869938,42.00095856481708,87.5,769,good,omission
31,"Ofiary dla bóstw przynosili ludzie, zaś rolą kapłanów było zadbanie o boskie potrzeby poprzez uroczystości i święta.",Obete prinášali ľudia a úlohou kňazov bolo postarať sa o božské potreby prostredníctvom slávností a sviatkov.,Ľudia zvykli prinášať bohom obety a kňazi sa snažili uspokojovať potreby bohov prostredníctvom obradov a slávností.,3.7199102928113725,42.01771738889944,81.25,769,bad,omission
32,"Aby lepiej zobrazować pierwotny wygląd tego miejsca odwiedzającym je turystom, większość budowli na obrzeżach kompleksu poddano przebudowie.","Aby bolo možné lepšie zobraziť pôvodný vzhľad tohto miesta návštevníkom, väčšina budov na okraji komplexu bola zrekonštruovaná.","Väčšina budov po okrajoch komplexu bola prestavaná s cieľom poskytnúť turistom lepšiu predstavu o tom, ako budovy pôvodne vyzerali.",4.582537664687117,35.99449929318031,89.47368421052632,770,good,omission
33,"Aby lepiej zobrazować pierwotny wygląd tego miejsca odwiedzającym je turystom, większość budowli na obrzeżach kompleksu poddano przebudowie.","Aby bolo možné lepšie zobraziť pôvodný vzhľad tohto miesta návštevníkom, väčšina budov na okraji bola zrekonštruovaná.","Väčšina budov po okrajoch komplexu bola prestavaná s cieľom poskytnúť turistom lepšiu predstavu o tom, ako budovy pôvodne vyzerali.",2.571013894117821,29.60697979789,94.73684210526315,770,bad,omission
34,"Różne układy charakteryzują się różnymi możliwościami, są wrażliwe na różne długości fal i różnią się też stopniem ostrości widzenia, a ponadto wymagają różnych procesów, by interpretować dane wejściowe, oraz odpowiedniej liczby narządów, by funkcjonować optymalnie.","Rôzne systémy sa vyznačujú rôznymi schopnosťami, sú citlivé na rôzne vlnové dĺžky a tiež sa líšia stupňom zrakovej ostrosti a okrem toho vyžadujú rôzne procesy na interpretáciu vstupných údajov a dostatočný počet orgánov na optimálne fungovanie.","Rozličné systémy majú rôzne schopnosti, sú citlivé na rôzne vlnové dĺžky a majú rôzny stupeň ostrosti vnemu. Tiež sa vyznačujú odlišným spracovaním vstupov a počtom, aby optimálne fungovali.",21.577138023056925,54.745109908279154,85.71428571428571,771,good,omission
35,"Różne układy charakteryzują się różnymi możliwościami, są wrażliwe na różne długości fal i różnią się też stopniem ostrości widzenia, a ponadto wymagają różnych procesów, by interpretować dane wejściowe, oraz odpowiedniej liczby narządów, by funkcjonować optymalnie.","Rôzne systémy sa vyznačujú rôznymi schopnosťami, sú citlivé na rôzne vlnové dĺžky a tiež sa líšia stupňom zrakovej ostrosti a okrem toho vyžadujú rôzne procesy na interpretáciu vstupných údajov a počet orgánov na optimálne fungovanie.","Rozličné systémy majú rôzne schopnosti, sú citlivé na rôzne vlnové dĺžky a majú rôzny stupeň ostrosti vnemu. Tiež sa vyznačujú odlišným spracovaním vstupov a počtom, aby optimálne fungovali.",22.18554028345633,55.89754561660699,82.14285714285714,771,bad,omission
36,"W skład Cinque Terre, czyli „Pięciu Krain”, wchodzi pięć małych nadmorskich wiosek (Riomaggiore, Manarola, Corniglia, Vernazza i Monterosso) położonych we włoskim regionie Liguria.","Cinque Terre, čiže „Päť krajín“, zahŕňa päť malých pobrežných dedín (Riomaggiore, Manarola, Corniglia, Vernazza a Monterosso) nachádzajúcich sa v talianskom regióne Liguria.","Cinque Terre, v preklade Päť krajín, pozostáva z piatich malých pobrežných dedín: Riomaggiore, Manarola, Corniglia, Vernazza a Monterosso, ktoré sa nachádzajú v talianskom regióne Ligúria.",36.617183377569795,70.51171698107406,52.0,772,good,omission
37,"W skład Cinque Terre, czyli „Pięciu Krain”, wchodzi pięć małych nadmorskich wiosek (Riomaggiore, Manarola, Corniglia, Vernazza i Monterosso) położonych we włoskim regionie Liguria.","Cinque Terre, čiže „Päť krajín“, zahŕňa päť malých pobrežných dedín (Riomaggiore, Manarola, Vernazza a Monterosso) nachádzajúcich sa v talianskom regióne Liguria.","Cinque Terre, v preklade Päť krajín, pozostáva z piatich malých pobrežných dedín: Riomaggiore, Manarola, Corniglia, Vernazza a Monterosso, ktoré sa nachádzajú v talianskom regióne Ligúria.",23.74675910165921,64.39810769860703,56.00000000000001,772,bad,omission
38,"Z doniesień wynika, że Allen, jeden z najbogatszych ludzi na świecie, poświęcił znaczną część swojego majątku na eksploracje morskie i zainicjował poszukiwania okrętu pancernego Musashi, powodowany długoletnią fascynacją II wojną światową.","Podľa správ Allen, jeden z najbohatších ľudí na svete, venoval značnú časť svojho majetku námorným prieskumom a inicioval pátranie po pancierovej lodi Musashi, spôsobenej dlhoročnou fascináciou druhou svetovou vojnou.","Allen, jeden z najbohatších ľudí na svete, údajne investoval veľkú časť svojho bohatstva do morského prieskumu a vďaka celoživotného záujmu o vojnu sa snažil nájsť Musaši.",26.596351950249566,44.6071724311155,80.76923076923077,773,good,omission
39,"Z doniesień wynika, że Allen, jeden z najbogatszych ludzi na świecie, poświęcił znaczną część swojego majątku na eksploracje morskie i zainicjował poszukiwania okrętu pancernego Musashi, powodowany długoletnią fascynacją II wojną światową.","Podľa správ Allen, jeden z najbohatších ľudí na svete, venoval značnú časť svojho majetku námorným prieskumom a inicioval pátranie po pancierovej lodi Musashi, spôsobenej dlhoročnou fascináciou svetovou vojnou.","Allen, jeden z najbohatších ľudí na svete, údajne investoval veľkú časť svojho bohatstva do morského prieskumu a vďaka celoživotného záujmu o vojnu sa snažil nájsť Musaši.",27.469519125866373,44.74224816984229,76.92307692307693,773,bad,omission
40,"Plaże Tamaki Drive położone są w zatoce Waitemata, na luksusowych przedmieściach Mission Bay i St Heliers w śródmieściu Auckland.","Pláže Tamaki Drive sa nachádzajú v zátoke Waitemata, na luxusnom predmestí Mission Bay a St Heliers v centre mesta Auckland.",Pláže Tamaki Drive sa nachádzajú v prístave Waitemata Harbour na luxusných predmestiach Mission Bay a St Heliers v strednej časti Aucklandu.,45.001473167435016,62.858346706616345,38.095238095238095,774,good,omission
41,"Plaże Tamaki Drive położone są w zatoce Waitemata, na luksusowych przedmieściach Mission Bay i St Heliers w śródmieściu Auckland.","Pláže Tamaki sa nachádzajú v zátoke Waitemata, na luxusnom predmestí Mission Bay a St Heliers v centre mesta Auckland.",Pláže Tamaki Drive sa nachádzajú v prístave Waitemata Harbour na luxusných predmestiach Mission Bay a St Heliers v strednej časti Aucklandu.,31.35651449525274,57.06734562553789,42.857142857142854,774,bad,omission
42,"Narciarstwo alpejskie jako dyscyplina sportowa sięga przynajmniej XVII wieku, a w 1861 roku Norwegowie otworzyli w Australii pierwszy rekreacyjny ośrodek narciarski.",Alpské lyžovanie ako športová disciplína siaha aspoň do 17. storočia a v roku 1861 Nórsko otvorilo v Austrálii prvé rekreačné lyžiarske stredisko.,Zjazdové lyžovanie ako šport siaha prinajmenšom do 17. storočia a v roku 1861 otvorili Nóri prvý rekreačný lyžiarsky klub v Austrálii.,34.89214645008508,58.841891635724686,57.14285714285714,775,good,omission
43,"Narciarstwo alpejskie jako dyscyplina sportowa sięga przynajmniej XVII wieku, a w 1861 roku Norwegowie otworzyli w Australii pierwszy rekreacyjny ośrodek narciarski.",Alpské lyžovanie siaha aspoň do 17. storočia a v roku 1861 Nórsko otvorilo v Austrálii prvé rekreačné lyžiarske stredisko.,Zjazdové lyžovanie ako šport siaha prinajmenšom do 17. storočia a v roku 1861 otvorili Nóri prvý rekreačný lyžiarsky klub v Austrálii.,34.90265144175976,53.93261772137928,57.14285714285714,775,bad,omission
44,"Rośliny produkują tlen, którym oddychają ludzie, a wchłaniają dwutlenek węgla, który ludzie wydzielają (tzn. wydychają).","Rastliny produkujú kyslík, ktorý ľudia dýchajú, a absorbujú oxid uhličitý, ktorý ľudia vylučujú (t.j. vydychujú).","Rastliny vyrábajú kyslík, ktorý ľudia vdychujú a prijímajú oxid uhličitý, ktorý ľudia exspirujú (tzn. vydychujú).",36.406106916458036,63.505129712214405,33.33333333333333,776,good,omission
45,"Rośliny produkują tlen, którym oddychają ludzie, a wchłaniają dwutlenek węgla, który ludzie wydzielają (tzn. wydychają).","Rastliny produkujú kyslík, ktorý dýchajú, a absorbujú oxid uhličitý, ktorý ľudia vylučujú (t.j. vydychujú).","Rastliny vyrábajú kyslík, ktorý ľudia vdychujú a prijímajú oxid uhličitý, ktorý ľudia exspirujú (tzn. vydychujú).",32.70029093408733,59.270806304153325,40.0,776,bad,omission
46,"„To oznacza, że należy wszystko cofnąć w czasie” – powiedział Berhane Asfaw, badacz z instytutu Rift Valley Research Service w Etiopii i współautor badania.","""""""To znamená, že je potrebné všetko vrátiť späť v čase,"""" povedal Berhane Asfaw, výskumník z Rift Valley Research Service v Etiópii a spoluautor štúdie.""","„To znamená, že treba všetko vrátiť späť,“ uviedol výskumný pracovník Rift Valley Research Service v Etiópii a spoluautor štúdie Berhane Asfaw.",33.08617374362639,73.15153280511754,61.904761904761905,777,good,omission
47,"„To oznacza, że należy wszystko cofnąć w czasie” – powiedział Berhane Asfaw, badacz z instytutu Rift Valley Research Service w Etiopii i współautor badania.","""""""To znamená, že je potrebné všetko vrátiť späť v čase,"""" povedal Berhane Asfaw, výskumník z Rift Valley Research Service a spoluautor štúdie.""","„To znamená, že treba všetko vrátiť späť,“ uviedol výskumný pracovník Rift Valley Research Service v Etiópii a spoluautor štúdie Berhane Asfaw.",17.970199401443463,65.52098820016252,66.66666666666666,777,bad,omission
48,"MRI bazuje na zjawisku nazywanym magnetycznym rezonansem jądrowym (NMR), odkrytym w latach 30. XX wieku przez Felixa Blocha (pracującego w Uniwersytecie Stanforda) i Edwarda Purcella (pracującego na Harvardzie).","MRI je založený na fenoméne nazývanom magnetická rezonancia (NMR), ktorý objavil v 30. rokoch 20. storočia Felix Bloch (pracujúci na Stanfordskej univerzite) a Edward Purcell (pracujúci na Harvarde).","MRI sa zakladá na fyzikálnom jave označovanom ako nukleárna magnetická rezonancia (NMR), ktorý objavili v 30-tych rokoch minulého storočia Felix Bloch (pracujúci na Standfordskej univerzite) a Edward Purcell (z Harvardskej univerzity).",39.78065488982585,60.2289547720528,45.16129032258064,778,good,omission
49,"MRI bazuje na zjawisku nazywanym magnetycznym rezonansem jądrowym (NMR), odkrytym w latach 30. XX wieku przez Felixa Blocha (pracującego w Uniwersytecie Stanforda) i Edwarda Purcella (pracującego na Harvardzie).","MRI je založený na fenoméne nazývanom magnetická rezonancia (NMR), ktorý objavil v 30. rokoch 20. storočia Felix (pracujúci na Stanfordskej univerzite) a Edward Purcell (pracujúci na Harvarde).","MRI sa zakladá na fyzikálnom jave označovanom ako nukleárna magnetická rezonancia (NMR), ktorý objavili v 30-tych rokoch minulého storočia Felix Bloch (pracujúci na Standfordskej univerzite) a Edward Purcell (z Harvardskej univerzity).",32.72095393714695,56.85073194512126,48.38709677419355,778,bad,omission
50,"Turyści, którzy bez problemów dostosowali się do nowej kultury, czasem z wyjątkową trudnością ponownie przystosowują się do swojej rodzimej kultury.","Turisti, ktorí sa bez problémov prispôsobili novej kultúre, sa niekedy s mimoriadnymi ťažkosťami opäť prispôsobujú svojej rodnej kultúre.","Pre cestovateľov, ktorí si dokázali ľahko zvyknúť na novú kultúru, je niekedy obzvlášť náročné sa opätovne prispôsobiť svojej pôvodnej kultúre.",5.553634197394676,36.46300918538655,80.0,779,good,omission
51,"Turyści, którzy bez problemów dostosowali się do nowej kultury, czasem z wyjątkową trudnością ponownie przystosowują się do swojej rodzimej kultury.","Turisti, ktorí sa bez problémov prispôsobili novej kultúre, sa s mimoriadnymi ťažkosťami opäť prispôsobujú svojej rodnej kultúre.","Pre cestovateľov, ktorí si dokázali ľahko zvyknúť na novú kultúru, je niekedy obzvlášť náročné sa opätovne prispôsobiť svojej pôvodnej kultúre.",5.36091700945855,33.13443473326437,85.0,779,bad,omission
52,"Drugi wyścig (slalom gigant) ukończyła na dziesiątym miejscu w kategorii siedzącej kobiet z łącznym czasem 4:41:30, czyli o 2:11:60 wolniej niż zwyciężczyni, Austriaczka Claudia Loesch, i o 1:09:02 wolniej niż zajmująca dziewiąte miejsce Gyöngyi Dani z Węgier.","Druhý pretek (slalom gigant) skončila na desiatom mieste v sedacej kategórii žien s celkovým časom 4:41:30, čo je o 2:11:60 pomalšie ako víťazka, Rakúšanka Claudia Loesch, a o 1:09:02 pomalšie ako deviata Gyöngyi Dani z Maďarska.","Vo svojom druhom závode, obrovskom slalome, skončila ako desiata v ženskej skupine s kombinovaným časom 4:41.30. O 2:11.60 minúty tak zaostala za víťazkou prvého miesta, Rakúšankou Claudiou Loeschovou a o 1:09.02 minúty za deviatou Gyöngyi Daniovou z Maďarska.",9.582618669920443,38.73385217496877,81.57894736842105,780,good,omission
53,"Drugi wyścig (slalom gigant) ukończyła na dziesiątym miejscu w kategorii siedzącej kobiet z łącznym czasem 4:41:30, czyli o 2:11:60 wolniej niż zwyciężczyni, Austriaczka Claudia Loesch, i o 1:09:02 wolniej niż zajmująca dziewiąte miejsce Gyöngyi Dani z Węgier.","Druhý pretek (slalom gigant) skončila na desiatom mieste v sedacej kategórii žien s celkovým časom 4:41:30, čo je o 2:11:60 pomalšie ako víťazka, Rakúšanka Claudia Loesch, a pomalšie ako deviata Gyöngyi Dani z Maďarska.","Vo svojom druhom závode, obrovskom slalome, skončila ako desiata v ženskej skupine s kombinovaným časom 4:41.30. O 2:11.60 minúty tak zaostala za víťazkou prvého miesta, Rakúšankou Claudiou Loeschovou a o 1:09.02 minúty za deviatou Gyöngyi Daniovou z Maďarska.",6.577422497137684,37.387403282893935,84.21052631578947,780,bad,omission
54,"To dobra sposobność, by ujrzeć zorzę polarną, ponieważ niebo będzie ciemne prawie całą dobę.","Je to dobrá príležitosť vidieť polárny úsvit, pretože obloha bude tmavá takmer celý deň.","Bude to dobrá príležitosť pozorovať polárnu žiaru, pretože obloha bude tmavá viacmenej nepretržite.",31.535540524901325,54.586722623119584,53.84615384615385,781,good,omission
55,"To dobra sposobność, by ujrzeć zorzę polarną, ponieważ niebo będzie ciemne prawie całą dobę.","Je to príležitosť vidieť polárny úsvit, pretože obloha bude tmavá takmer celý deň.","Bude to dobrá príležitosť pozorovať polárnu žiaru, pretože obloha bude tmavá viacmenej nepretržite.",27.668736912821892,46.7938976999329,61.53846153846154,781,bad,omission
56,Jednak hiszpański jest również często używany w środkach transportu publicznego i innych miejscach.,Španielčina sa však často používa aj vo verejnej doprave a na iných miestach.,Španielčina sa zatiaľ bežne používa vo verejnej doprave a iných zariadeniach.,23.397625978961173,57.34259768748886,45.45454545454545,782,good,omission
57,Jednak hiszpański jest również często używany w środkach transportu publicznego i innych miejscach.,Španielčina sa však často používa aj vo verejnej doprave a na miestach.,Španielčina sa zatiaľ bežne používa vo verejnej doprave a iných zariadeniach.,24.71244254525358,53.02259074769356,45.45454545454545,782,bad,omission
58,"Galiausiai, po tūkstančių ar netgi milijonų metų dvi populiacijos atrodys taip skirtingai, kad jos negalės būti priskiriamos tai pačiai rūšiai.","Finally, in thousands or even millions of years, two populations will look so different that they will not be able to be attributed to the same species.","Eventually, after thousands or even millions of years, the two populations will look so different that they can't be called the same species.",50.7645330089512,74.22054726617117,43.47826086956522,841,good,omission
